"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","4125:4405","0.261250","0"
"2","Embrace","4525:4965","0.287333","0"
"3","Embrace","5205:5285","0.231333","0"
"4","Embrace","5405:5685","0.166500","0"
"5","Embrace","6125:7045","0.322619","0"
"6","Embrace","7325:8925","0.339692","0"
"7","Embrace","9365:11445","0.408286","0"
"8","Embrace","11605:12205","0.419563","0"
"9","Embrace","12525:12685","0.437333","0"
"10","Embrace","13365:13685","0.477125","0"
"11","Embrace","13805:14365","0.347385","0"
"12","Embrace","15525:15605","0.181000","0"
"13","Embrace","39525:39605","0.233000","0"
"14","Embrace","46085:46165","0.328500","0"
"15","Embrace","47125:47205","0.176000","0"
"16","Embrace","47325:47405","0.436000","0"
"17","Embrace","48325:48405","0.363500","0"
"18","Embrace","51685:51845","0.824667","1"
"19","Embrace","52005:52445","0.446455","0"
"20","Embrace","53005:53085","0.153000","0"
"21","Embrace","53365:53565","0.866500","1"
"22","Embrace","53685:53845","0.733250","1"
"23","Embrace","54125:54405","0.426143","0"
"24","Embrace","55165:55525","0.713625","1"
"25","Embrace","56165:56325","0.387800","0"
"26","Embrace","56445:56605","0.546200","1"
"27","Embrace","57165:57245","0.212500","0"
"28","Embrace","57405:57725","0.281857","0"
"29","Embrace","57885:57965","0.432000","0"
"30","Embrace","59085:59205","0.878667","1"
"31","Embrace","59965:60405","0.379083","0"
"32","Embrace","62725:63045","0.341714","0"
"33","Embrace","63605:63845","0.240833","0"
"34","Embrace","63965:64285","0.422444","0"
"35","Embrace","64405:64565","0.348500","0"
"36","Embrace","65445:65605","0.356200","0"
"37","Embrace","68965:69045","0.512000","1"
"38","Embrace","69445:69565","0.271333","0"
"39","Embrace","70685:70925","0.380500","0"
"40","Embrace","71085:71165","0.189500","0"
"41","Embrace","72685:72805","0.556000","1"
"42","Embrace","79405:79725","0.247167","0"
"43","Embrace","80285:80565","0.594200","1"
"44","Embrace","80885:80965","0.123500","0"
"45","Embrace","82525:82645","0.435333","0"
"46","Embrace","83405:84085","0.477625","0"
"47","Embrace","84405:84565","0.276500","0"
"48","Embrace","84805:85005","0.313000","0"
"49","Embrace","85205:85405","0.184750","0"
"50","Embrace","85565:85645","0.369667","0"
"51","Embrace","86445:86525","0.491000","0"
"52","Embrace","86725:86885","0.203800","0"
"53","Embrace","102885:102965","0.607000","1"
"54","Embrace","103085:104205","0.655360","1"
"55","Embrace","104685:105165","0.368273","0"
"56","Embrace","105645:105725","0.219000","0"
"57","Embrace","105845:106005","0.197333","0"
"58","Embrace","106245:106325","0.521500","1"
"59","Embrace","106845:106965","0.155750","0"
"60","Embrace","107085:107365","0.479000","0"
"61","Embrace","107925:108045","0.289333","0"
"62","Embrace","108645:108805","0.372667","0"
"63","Embrace","108925:109045","0.503750","1"
"64","Embrace","109165:109525","0.620375","1"
"65","Embrace","109925:110045","0.392500","0"
"66","Embrace","110165:110285","0.204667","0"
"67","Embrace","114565:114725","0.401500","0"
"68","Embrace","114925:115165","0.325750","0"
"69","Embrace","116925:117005","0.305333","0"
"70","Embrace","123005:123165","0.343333","0"
"71","Embrace","126165:126285","0.140333","0"
"72","Embrace","139885:140045","0.157667","0"
"73","Embrace","141885:142125","0.163500","0"
"74","Embrace","145125:145285","0.289750","0"
"75","Embrace","146485:146565","0.291500","0"
"76","Embrace","147325:147765","0.444700","0"
"77","Embrace","148205:148485","0.424750","0"
"78","Embrace","150405:150765","0.637000","1"
"79","Embrace","150965:151125","0.429250","0"
"80","Embrace","159765:159845","0.655667","1"
"81","Embrace","162685:162805","0.439333","0"
"82","Embrace","162925:163405","0.786000","1"
"83","Embrace","163645:165325","0.866762","1"
"84","Embrace","165525:165605","0.665000","1"
"85","Embrace","165725:165805","0.518500","1"
"86","Embrace","167485:167565","0.428000","0"
"87","Embrace","170925:171045","0.134333","0"
"88","Embrace","173925:174045","0.213667","0"
"89","Embrace","175165:175245","0.189500","0"
"90","Embrace","175565:176245","0.259357","0"
"91","Embrace","180685:180805","0.408333","0"
"92","Embrace","183445:183525","0.189000","0"
"93","Embrace","183885:183965","0.207500","0"
"94","Embrace","184605:184685","0.225333","0"
"95","Embrace","185165:185325","0.108750","0"
"96","Embrace","185845:185965","0.118000","0"
"97","Embrace","186725:186845","0.205667","0"
"1","CellToEar","485:645","0.179250","0"
"2","CellToEar","1085:1165","0.139667","0"
"3","CellToEar","1445:1565","0.262333","0"
"4","CellToEar","3365:3525","0.417800","0"
"5","CellToEar","3645:3765","0.343667","0"
"6","CellToEar","3965:4045","0.397667","0"
"7","CellToEar","4165:4525","0.238889","0"
"8","CellToEar","4725:5005","0.425750","0"
"9","CellToEar","5125:6045","0.155278","0"
"10","CellToEar","6205:7165","0.292583","0"
"11","CellToEar","7285:8045","0.180500","0"
"12","CellToEar","8165:9005","0.180400","0"
"13","CellToEar","9165:9245","0.257500","0"
"14","CellToEar","9365:9525","0.316200","0"
"15","CellToEar","9685:9805","0.120250","0"
"16","CellToEar","9925:11245","0.244353","0"
"17","CellToEar","11365:11485","0.177750","0"
"18","CellToEar","11685:12325","0.193600","0"
"19","CellToEar","12445:12805","0.171667","0"
"20","CellToEar","12925:13045","0.220000","0"
"21","CellToEar","13165:13485","0.293000","0"
"22","CellToEar","13605:13725","0.293500","0"
"23","CellToEar","13885:14445","0.271000","0"
"24","CellToEar","14725:14805","0.384000","0"
"25","CellToEar","14925:15045","0.155500","0"
"26","CellToEar","15405:15565","0.272600","0"
"27","CellToEar","15685:16125","0.297167","0"
"28","CellToEar","16245:16645","0.215273","0"
"29","CellToEar","16765:16845","0.141000","0"
"30","CellToEar","17685:17765","0.152000","0"
"31","CellToEar","23485:23605","0.417750","0"
"32","CellToEar","26645:26725","0.267333","0"
"33","CellToEar","29205:29285","0.234667","0"
"34","CellToEar","31805:32085","0.186125","0"
"35","CellToEar","33645:33725","0.441000","0"
"36","CellToEar","35445:35525","0.168500","0"
"37","CellToEar","35805:35885","0.243000","0"
"38","CellToEar","37925:38005","0.338667","0"
"39","CellToEar","38125:38285","0.126800","0"
"40","CellToEar","38445:38645","0.270200","0"
"41","CellToEar","38805:38885","0.252000","0"
"42","CellToEar","39525:39645","0.706500","1"
"43","CellToEar","40925:41005","0.128000","0"
"44","CellToEar","42445:42805","0.271625","0"
"45","CellToEar","43005:43285","0.393200","0"
"46","CellToEar","43765:44205","0.205909","0"
"47","CellToEar","44365:44605","0.141400","0"
"48","CellToEar","45685:45965","0.340714","0"
"49","CellToEar","46085:46325","0.211571","0"
"50","CellToEar","46605:46885","0.261714","0"
"51","CellToEar","47285:47485","0.190800","0"
"52","CellToEar","48085:48405","0.439750","0"
"53","CellToEar","48525:48925","0.319800","0"
"54","CellToEar","49045:49485","0.215250","0"
"55","CellToEar","51125:51405","0.401167","0"
"56","CellToEar","51645:52165","0.237846","0"
"57","CellToEar","52405:52565","0.178800","0"
"58","CellToEar","53005:53245","0.276286","0"
"59","CellToEar","53925:54005","0.348000","0"
"60","CellToEar","54165:54485","0.320000","0"
"61","CellToEar","54605:54685","0.143000","0"
"62","CellToEar","54805:55005","0.225500","0"
"63","CellToEar","56005:56165","0.150400","0"
"64","CellToEar","56285:56725","0.320667","0"
"65","CellToEar","56885:57005","0.167750","0"
"66","CellToEar","57165:58205","0.220087","0"
"67","CellToEar","58485:58565","0.374000","0"
"68","CellToEar","59045:59125","0.292333","0"
"69","CellToEar","59445:59525","0.151667","0"
"70","CellToEar","59845:60485","0.177143","0"
"71","CellToEar","60645:60805","0.160000","0"
"72","CellToEar","61005:61365","0.255857","0"
"73","CellToEar","61485:61805","0.226889","0"
"74","CellToEar","62525:63245","0.183875","0"
"75","CellToEar","63365:64285","0.319739","0"
"76","CellToEar","64405:64725","0.292375","0"
"77","CellToEar","65285:65725","0.176333","0"
"78","CellToEar","66205:66525","0.542889","1"
"79","CellToEar","66685:66765","0.252500","0"
"80","CellToEar","66965:67245","0.322333","0"
"81","CellToEar","67525:67645","0.216500","0"
"82","CellToEar","68045:68245","0.161250","0"
"83","CellToEar","68485:68725","0.301600","0"
"84","CellToEar","68925:69085","0.176000","0"
"85","CellToEar","69245:69645","0.292900","0"
