"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","3165:3245","0.695667","1"
"2","Embrace","11445:11565","0.681000","1"
"3","Embrace","13605:13685","0.183333","0"
"4","Embrace","26325:26525","0.432200","0"
"5","Embrace","27925:28005","0.549000","1"
"6","Embrace","28325:28405","0.353000","0"
"7","Embrace","30725:30885","0.323500","0"
"8","Embrace","32285:32365","0.142500","0"
"9","Embrace","36045:36245","0.505000","1"
"10","Embrace","41205:41285","0.604667","1"
"11","Embrace","49485:49605","0.428000","0"
"12","Embrace","50405:51045","0.414429","0"
"13","Embrace","51165:51365","0.710333","1"
"14","Embrace","51685:51845","0.567750","1"
"15","Embrace","51965:52085","0.492250","0"
"16","Embrace","52325:52565","0.887143","1"
"17","Embrace","53365:53485","0.610333","1"
"18","Embrace","53605:53765","0.627400","1"
"19","Embrace","53925:54165","0.488833","0"
"20","Embrace","54405:55085","0.443571","0"
"21","Embrace","55445:55525","0.351667","0"
"22","Embrace","57885:57965","0.411333","0"
"23","Embrace","59005:59085","0.111500","0"
"24","Embrace","59245:59525","0.352143","0"
"25","Embrace","59725:59805","0.159667","0"
"26","Embrace","60485:60765","0.332500","0"
"27","Embrace","61765:61885","0.422333","0"
"28","Embrace","63605:63685","0.385500","0"
"29","Embrace","69045:69125","0.455500","0"
"30","Embrace","69285:69445","0.149000","0"
"31","Embrace","69565:69645","0.344000","0"
"32","Embrace","69845:70125","0.569000","1"
"33","Embrace","70365:70725","0.321625","0"
"34","Embrace","73965:74045","0.124000","0"
"35","Embrace","75725:75805","0.368500","0"
"36","Embrace","77525:77965","0.686364","1"
"37","Embrace","78925:79085","0.139400","0"
"38","Embrace","79965:80045","0.754000","1"
"39","Embrace","80165:80485","0.723625","1"
"40","Embrace","80765:81005","0.156800","0"
"41","Embrace","82445:82805","0.419286","0"
"42","Embrace","83725:83845","0.290667","0"
"43","Embrace","84325:84525","0.289400","0"
"44","Embrace","86765:86845","0.263667","0"
"45","Embrace","89285:89365","0.330000","0"
"46","Embrace","89765:90165","0.562556","1"
"47","Embrace","90365:90445","0.228000","0"
"48","Embrace","92125:92205","0.665000","1"
"49","Embrace","92325:92405","0.169500","0"
"50","Embrace","92645:92765","0.461667","0"
"51","Embrace","93085:93205","0.581000","1"
"52","Embrace","96725:96885","0.311667","0"
"53","Embrace","98165:98285","0.365000","0"
"54","Embrace","101445:101565","0.344000","0"
"55","Embrace","102125:102365","0.425600","0"
"56","Embrace","103165:103485","0.218333","0"
"57","Embrace","111125:111205","0.620667","1"
"58","Embrace","111925:112045","0.451333","0"
"59","Embrace","116685:116765","0.583000","1"
"60","Embrace","121605:121685","0.217333","0"
"61","Embrace","122445:122605","0.316667","0"
"62","Embrace","122845:122925","0.188333","0"
"63","Embrace","123485:123565","0.514000","1"
"64","Embrace","128085:128165","0.299500","0"
"65","Embrace","132285:132485","0.323250","0"
"66","Embrace","134805:134925","0.793667","1"
"67","Embrace","135045:135285","0.405000","0"
"68","Embrace","135565:135725","0.326250","0"
"69","Embrace","136845:136925","0.208333","0"
"70","Embrace","137605:137725","0.168333","0"
"71","Embrace","139325:139405","0.182000","0"
"72","Embrace","139565:139685","0.570000","1"
"73","Embrace","140445:140645","0.374800","0"
"74","Embrace","143485:143565","0.665000","1"
"75","Embrace","151525:151605","0.257667","0"
"76","Embrace","151725:152205","0.373364","0"
"77","Embrace","152365:152445","0.226000","0"
"78","Embrace","158765:158925","0.187250","0"
"79","Embrace","159845:160045","0.174000","0"
"80","Embrace","160445:160765","0.299143","0"
"81","Embrace","165405:165525","0.754250","1"
"82","Embrace","170765:170925","0.864000","1"
"83","Embrace","172245:172445","0.244200","0"
"84","Embrace","173765:173885","0.426000","0"
"85","Embrace","174685:174805","0.268333","0"
"86","Embrace","176445:176805","0.768857","1"
"87","Embrace","176925:177165","0.524200","1"
"88","Embrace","178325:178405","0.676000","1"
"89","Embrace","184245:184565","0.263000","0"
"1","CellToEar","325:765","0.174000","0"
"2","CellToEar","1045:1165","0.270667","0"
"3","CellToEar","1525:1765","0.425250","0"
"4","CellToEar","1925:2525","0.256000","0"
"5","CellToEar","3085:3245","0.153400","0"
"6","CellToEar","4325:4925","0.352154","0"
"7","CellToEar","5205:5365","0.559200","1"
"8","CellToEar","6125:6325","0.150500","0"
"9","CellToEar","6885:7085","0.192833","0"
"10","CellToEar","7205:8085","0.300714","0"
"11","CellToEar","8205:8285","0.135500","0"
"12","CellToEar","8525:9125","0.402143","0"
"13","CellToEar","10765:10965","0.198200","0"
"14","CellToEar","11685:11845","0.290000","0"
"15","CellToEar","11965:12125","0.225400","0"
"16","CellToEar","12245:14405","0.389154","0"
"17","CellToEar","14565:14645","0.145500","0"
"18","CellToEar","14805:14965","0.167750","0"
"19","CellToEar","15405:15485","0.153667","0"
"20","CellToEar","19765:19845","0.387000","0"
"21","CellToEar","20125:20205","0.157000","0"
"22","CellToEar","21285:21925","0.499571","0"
"23","CellToEar","22965:23045","0.186333","0"
"24","CellToEar","23885:23965","0.162333","0"
"25","CellToEar","25285:25445","0.140600","0"
"26","CellToEar","25845:26205","0.505400","1"
"27","CellToEar","26325:26885","0.554769","1"
"28","CellToEar","27605:28045","0.295125","0"
"29","CellToEar","28765:28845","0.122500","0"
"30","CellToEar","28965:29085","0.157333","0"
"31","CellToEar","29485:29645","0.207250","0"
"32","CellToEar","29965:30085","0.171500","0"
"33","CellToEar","30565:30845","0.221857","0"
"34","CellToEar","31525:31845","0.233375","0"
"35","CellToEar","33245:33325","0.189000","0"
"36","CellToEar","33765:33925","0.268750","0"
"37","CellToEar","35645:35885","0.224000","0"
"38","CellToEar","36165:36285","0.218000","0"
"39","CellToEar","36405:37365","0.229684","0"
"40","CellToEar","37485:38245","0.248706","0"
"41","CellToEar","38405:38565","0.202250","0"
"42","CellToEar","39365:39605","0.192600","0"
"43","CellToEar","40165:40245","0.183000","0"
"44","CellToEar","40365:40485","0.122667","0"
"45","CellToEar","40605:41045","0.210444","0"
"46","CellToEar","41165:41445","0.221714","0"
"47","CellToEar","41645:41765","0.396667","0"
"48","CellToEar","41885:41965","0.358000","0"
"49","CellToEar","42805:42885","0.136000","0"
"50","CellToEar","43965:45605","0.359256","0"
"51","CellToEar","45725:45925","0.266400","0"
"52","CellToEar","46085:46405","0.212857","0"
"53","CellToEar","46565:46685","0.185333","0"
"54","CellToEar","46925:47005","0.210500","0"
"55","CellToEar","47245:47325","0.290333","0"
"56","CellToEar","48485:48565","0.247000","0"
"57","CellToEar","49405:49685","0.304600","0"
"58","CellToEar","50405:50525","0.209000","0"
"59","CellToEar","50685:51125","0.183111","0"
"60","CellToEar","51965:52045","0.313667","0"
"61","CellToEar","52565:52645","0.139000","0"
"62","CellToEar","52845:52925","0.374000","0"
"63","CellToEar","56205:56285","0.130500","0"
"64","CellToEar","57325:57405","0.104500","0"
"65","CellToEar","57885:57965","0.272000","0"
"66","CellToEar","58925:59085","0.215800","0"
"67","CellToEar","59725:59845","0.270333","0"
"68","CellToEar","59965:60085","0.128333","0"
"69","CellToEar","60485:60565","0.133500","0"
"70","CellToEar","61085:61205","0.261333","0"
"71","CellToEar","61405:61485","0.107500","0"
"72","CellToEar","61725:62045","0.213500","0"
"73","CellToEar","63325:63405","0.231000","0"
"74","CellToEar","64525:64605","0.236333","0"
"75","CellToEar","64845:64965","0.181250","0"
"76","CellToEar","65205:65285","0.128000","0"
"77","CellToEar","66365:66485","0.657333","1"
"78","CellToEar","66605:66685","0.224500","0"
"79","CellToEar","67605:67685","0.107500","0"
"80","CellToEar","69045:69205","0.116000","0"
"81","CellToEar","69365:69445","0.163000","0"
"82","CellToEar","69845:70165","0.263286","0"
"83","CellToEar","70365:70805","0.193222","0"
"84","CellToEar","71045:71445","0.213444","0"
"85","CellToEar","71645:71845","0.214400","0"
"86","CellToEar","72445:72525","0.393000","0"
"87","CellToEar","72805:73405","0.375250","0"
"88","CellToEar","74085:74285","0.316600","0"
"89","CellToEar","74405:74485","0.288000","0"
"90","CellToEar","75725:75845","0.170000","0"
"91","CellToEar","76125:76205","0.173667","0"
"92","CellToEar","76685:76965","0.243833","0"
"93","CellToEar","77205:77325","0.376667","0"
"94","CellToEar","77445:79285","0.245065","0"
"95","CellToEar","79605:79885","0.133143","0"
"96","CellToEar","80165:80365","0.224400","0"
"97","CellToEar","80645:80725","0.186000","0"
"98","CellToEar","80885:81045","0.221000","0"
"99","CellToEar","81845:82965","0.252591","0"
"100","CellToEar","83125:83485","0.246500","0"
"101","CellToEar","83805:83965","0.164600","0"
"102","CellToEar","84085:84325","0.257429","0"
"103","CellToEar","84445:84565","0.203500","0"
"104","CellToEar","84725:85005","0.171000","0"
"105","CellToEar","85165:85645","0.191111","0"
"106","CellToEar","86085:86165","0.161000","0"
"107","CellToEar","86725:87245","0.158615","0"
"108","CellToEar","87405:87725","0.177000","0"
"109","CellToEar","87925:88005","0.342667","0"
"110","CellToEar","88125:88325","0.184750","0"
"111","CellToEar","88765:89125","0.283556","0"
"112","CellToEar","89365:89965","0.261143","0"
"113","CellToEar","90285:90565","0.185167","0"
"114","CellToEar","90805:91005","0.186750","0"
"115","CellToEar","91365:91445","0.261000","0"
"116","CellToEar","91605:93005","0.325250","0"
"117","CellToEar","93645:93965","0.162875","0"
"118","CellToEar","94085:94445","0.197111","0"
"119","CellToEar","96085:96685","0.198455","0"
"120","CellToEar","96805:96885","0.137500","0"
"121","CellToEar","97165:97245","0.117500","0"
"122","CellToEar","98085:98245","0.240500","0"
"123","CellToEar","100325:100485","0.156000","0"
"124","CellToEar","100605:100805","0.148800","0"
"125","CellToEar","102285:102445","0.121667","0"
"126","CellToEar","103125:103205","0.111000","0"
"127","CellToEar","103485:103685","0.307000","0"
"128","CellToEar","103845:104165","0.163000","0"
"129","CellToEar","104285:104365","0.126667","0"
"130","CellToEar","104485:104605","0.588250","1"
"131","CellToEar","106085:106285","0.248200","0"
"132","CellToEar","106645:107085","0.382750","0"
"133","CellToEar","107205:107365","0.141200","0"
"134","CellToEar","107485:107805","0.618625","1"
"135","CellToEar","107925:108765","0.578211","1"
"136","CellToEar","110685:110765","0.210500","0"
"137","CellToEar","110885:111125","0.216667","0"
"138","CellToEar","111245:111445","0.215750","0"
"139","CellToEar","111805:114085","0.294667","0"
"140","CellToEar","114765:114885","0.138667","0"
"141","CellToEar","116365:116525","0.126750","0"
"142","CellToEar","116725:116885","0.477400","0"
"143","CellToEar","117165:117405","0.246250","0"
"144","CellToEar","118045:118125","0.234333","0"
"145","CellToEar","118285:118685","0.205429","0"
"146","CellToEar","118805:119285","0.252917","0"
"147","CellToEar","119605:119965","0.151750","0"
"148","CellToEar","120205:120405","0.241250","0"
"149","CellToEar","120605:120765","0.393250","0"
"150","CellToEar","120965:121885","0.337700","0"
"151","CellToEar","122045:122605","0.336846","0"
"152","CellToEar","124525:124605","0.107000","0"
"153","CellToEar","124885:124965","0.393000","0"
"154","CellToEar","126045:126165","0.251750","0"
"155","CellToEar","128725:128805","0.388333","0"
"156","CellToEar","129645:129965","0.261222","0"
"157","CellToEar","130125:130205","0.178333","0"
"158","CellToEar","131685:131765","0.138333","0"
"159","CellToEar","132245:132445","0.254400","0"
"160","CellToEar","133245:133365","0.233250","0"
"161","CellToEar","133525:133925","0.293111","0"
"162","CellToEar","134445:134525","0.261000","0"
"163","CellToEar","135045:135285","0.250714","0"
"164","CellToEar","135525:135725","0.201000","0"
"165","CellToEar","135845:136165","0.193250","0"
"166","CellToEar","136525:136645","0.119667","0"
"167","CellToEar","136765:137005","0.164667","0"
"168","CellToEar","137165:137325","0.169800","0"
"169","CellToEar","137605:137885","0.185429","0"
"170","CellToEar","138325:138525","0.202600","0"
"171","CellToEar","138845:139045","0.239250","0"
"172","CellToEar","139245:139405","0.181800","0"
"173","CellToEar","139525:140005","0.164727","0"
"174","CellToEar","140125:140565","0.228222","0"
"175","CellToEar","140685:140765","0.135500","0"
"176","CellToEar","141725:142205","0.194273","0"
"177","CellToEar","142405:142765","0.235333","0"
"178","CellToEar","143325:143805","0.136200","0"
"179","CellToEar","144405:144525","0.316750","0"
"180","CellToEar","145045:145645","0.223182","0"
"181","CellToEar","145765:146165","0.254000","0"
"182","CellToEar","146485:146965","0.270600","0"
"183","CellToEar","147285:147365","0.158333","0"
"184","CellToEar","147565:147925","0.239125","0"
"185","CellToEar","148045:148685","0.202000","0"
"186","CellToEar","148805:148885","0.203500","0"
"187","CellToEar","149885:149965","0.143000","0"
"188","CellToEar","150365:152445","0.242468","0"
"189","CellToEar","153645:153725","0.158333","0"
"190","CellToEar","153925:154005","0.190500","0"
"191","CellToEar","154245:154325","0.171000","0"
"192","CellToEar","154805:154885","0.131000","0"
"193","CellToEar","155085:155245","0.196500","0"
"194","CellToEar","155365:155565","0.266250","0"
"195","CellToEar","155725:156125","0.147714","0"
"196","CellToEar","156325:156485","0.171500","0"
"197","CellToEar","156645:157485","0.215353","0"
"198","CellToEar","157645:157765","0.167500","0"
"199","CellToEar","158685:158965","0.167286","0"
"200","CellToEar","159085:159365","0.187571","0"
"201","CellToEar","159485:160765","0.272241","0"
"202","CellToEar","160965:161085","0.266000","0"
"203","CellToEar","161645:161885","0.238286","0"
"204","CellToEar","163045:163165","0.339333","0"
