"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","1415:1535","0.352250","0"
"2","Embrace","3655:3735","0.302500","0"
"3","Embrace","4495:4655","0.254667","0"
"4","Embrace","4775:5015","0.346167","0"
"5","Embrace","5975:6095","0.319000","0"
"6","Embrace","7055:7135","0.355500","0"
"7","Embrace","7935:8015","0.798667","1"
"8","Embrace","8135:8215","0.694500","1"
"9","Embrace","10135:10295","0.321000","0"
"10","Embrace","10735:10815","0.275000","0"
"11","Embrace","10935:11055","0.186000","0"
"12","Embrace","19895:19975","0.386500","0"
"13","Embrace","22815:23175","0.382625","0"
"14","Embrace","23295:23415","0.592250","1"
"15","Embrace","25255:25455","0.526800","1"
"16","Embrace","26015:26455","0.273100","0"
"17","Embrace","27655:27735","0.224667","0"
"18","Embrace","28415:28575","0.532400","1"
"19","Embrace","31055:31135","0.161667","0"
"20","Embrace","31255:31335","0.329500","0"
"21","Embrace","33615:33695","0.135000","0"
"22","Embrace","34455:34695","0.415600","0"
"23","Embrace","37055:37535","0.393667","0"
"24","Embrace","41415:41495","0.357500","0"
"25","Embrace","41615:41735","0.116333","0"
"26","Embrace","42815:42895","0.259500","0"
"27","Embrace","46535:46855","0.370333","0"
"28","Embrace","49695:49895","0.388250","0"
"29","Embrace","55095:55175","0.225500","0"
"30","Embrace","56175:56255","0.497500","0"
"31","Embrace","56375:56455","0.527667","1"
"32","Embrace","56735:57015","0.708000","1"
"33","Embrace","57295:57375","0.571500","1"
"34","Embrace","57855:57935","0.523333","1"
"35","Embrace","58855:58935","0.227500","0"
"36","Embrace","59135:59415","0.390500","0"
"37","Embrace","63455:63535","0.603500","1"
"38","Embrace","63655:63735","0.515500","1"
"39","Embrace","65895:65975","0.399000","0"
"40","Embrace","66855:67015","0.414250","0"
"41","Embrace","67415:67695","0.448571","0"
"42","Embrace","68015:68095","0.692000","1"
"43","Embrace","69855:70055","0.407200","0"
"44","Embrace","70855:70975","0.535500","1"
"45","Embrace","71375:71495","0.267000","0"
"46","Embrace","72015:72175","0.586000","1"
"47","Embrace","74095:74215","0.205250","0"
"48","Embrace","74815:74895","0.240500","0"
"49","Embrace","75215:75295","0.720333","1"
"50","Embrace","75415:75655","0.260000","0"
"51","Embrace","76615:76855","0.254167","0"
"52","Embrace","77015:77095","0.130500","0"
"53","Embrace","78015:78095","0.590000","1"
"54","Embrace","78255:78535","0.543000","1"
"55","Embrace","78655:78735","0.380000","0"
"56","Embrace","80615:81015","0.239000","0"
"57","Embrace","81495:81575","0.508667","1"
"58","Embrace","81735:82255","0.431786","0"
"59","Embrace","84095:84175","0.137000","0"
"60","Embrace","85415:85575","0.376333","0"
"61","Embrace","86695:86895","0.472000","0"
"62","Embrace","87015:87095","0.626333","1"
"63","Embrace","88215:88295","0.306000","0"
"64","Embrace","100415:100815","0.321000","0"
"65","Embrace","101695:101855","0.236750","0"
"66","Embrace","102775:102855","0.148667","0"
"67","Embrace","106295:106375","0.518667","1"
"68","Embrace","106815:106895","0.233500","0"
"69","Embrace","107095:107375","0.463400","0"
"70","Embrace","108615:108735","0.312667","0"
"71","Embrace","115775:115855","0.711667","1"
"72","Embrace","117535:117775","0.369800","0"
"73","Embrace","118495:118775","0.274250","0"
"74","Embrace","118895:119255","0.342125","0"
"75","Embrace","119375:119535","0.433750","0"
"76","Embrace","119775:119895","0.344250","0"
