"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","295:815","0.741615","1"
"2","Embrace","935:2855","0.500761","1"
"3","Embrace","3775:3855","0.423000","0"
"4","Embrace","4695:4815","0.545500","1"
"5","Embrace","4935:5175","0.518167","1"
"6","Embrace","5295:6095","0.544333","1"
"7","Embrace","6215:6615","0.438100","0"
"8","Embrace","6775:6975","0.521000","1"
"9","Embrace","7415:7535","0.286333","0"
"10","Embrace","8055:8215","0.521250","1"
"11","Embrace","8455:8935","0.276091","0"
"12","Embrace","9815:9895","0.246500","0"
"13","Embrace","10375:10895","0.277455","0"
"14","Embrace","11335:11455","0.234667","0"
"15","Embrace","11575:11735","0.357333","0"
"16","Embrace","12175:12495","0.446571","0"
"17","Embrace","13095:13215","0.279750","0"
"18","Embrace","14215:16095","0.450578","0"
"19","Embrace","16255:17095","0.651429","1"
"20","Embrace","17295:17775","0.394000","0"
"21","Embrace","18095:18175","0.108000","0"
"22","Embrace","18335:18455","0.537667","1"
"23","Embrace","18695:18775","0.455667","0"
"24","Embrace","18975:19255","0.393400","0"
"25","Embrace","19415:19655","0.287833","0"
"26","Embrace","20215:20855","0.418000","0"
"27","Embrace","21495:22175","0.353556","0"
"28","Embrace","22775:22855","0.331000","0"
"29","Embrace","25495:25575","0.456000","0"
"30","Embrace","25855:25935","0.252667","0"
"31","Embrace","26055:27535","0.633278","1"
"32","Embrace","27695:28295","0.662467","1"
"33","Embrace","28415:28695","0.314250","0"
"34","Embrace","28815:28935","0.252500","0"
"35","Embrace","29135:29655","0.393417","0"
"36","Embrace","29855:29935","0.367000","0"
"37","Embrace","30615:30895","0.392000","0"
"38","Embrace","31215:31335","0.170000","0"
"39","Embrace","31575:31815","0.384333","0"
"40","Embrace","31975:32055","0.155333","0"
"41","Embrace","32215:32415","0.292200","0"
"42","Embrace","33295:33415","0.255000","0"
"43","Embrace","34095:34175","0.179000","0"
"44","Embrace","34815:35095","0.722833","1"
"45","Embrace","35735:35815","0.166000","0"
"46","Embrace","37735:37815","0.656500","1"
"47","Embrace","39135:39255","0.508750","1"
"48","Embrace","40135:40215","0.270667","0"
"49","Embrace","40655:42655","0.458082","0"
"50","Embrace","42775:42975","0.768600","1"
"51","Embrace","43175:44495","0.377100","0"
"52","Embrace","44615:45815","0.501179","1"
"53","Embrace","46415:46535","0.462667","0"
"54","Embrace","47015:47135","0.204500","0"
"55","Embrace","47295:47415","0.546333","1"
"56","Embrace","48175:48255","0.241000","0"
"57","Embrace","49975:50055","0.561500","1"
"58","Embrace","50695:50855","0.415800","0"
"59","Embrace","52935:53095","0.566250","1"
"60","Embrace","53495:53575","0.442500","0"
"61","Embrace","53855:53975","0.444000","0"
"62","Embrace","54135:54215","0.419500","0"
"63","Embrace","54495:54655","0.540250","1"
"64","Embrace","55175:55255","0.247500","0"
"65","Embrace","55935:56015","0.135667","0"
"66","Embrace","56855:56975","0.857000","1"
"67","Embrace","57135:57215","0.334000","0"
"68","Embrace","61055:61175","0.833000","1"
"69","Embrace","61975:62095","0.385667","0"
"70","Embrace","62335:62535","0.511750","1"
"71","Embrace","64335:64415","0.672333","1"
"72","Embrace","67975:68215","0.499429","0"
"73","Embrace","71695:71775","0.807000","1"
"74","Embrace","77415:77495","0.393667","0"
"75","Embrace","78935:79095","0.655800","1"
"76","Embrace","79575:79735","0.597000","1"
"77","Embrace","81975:82055","0.221667","0"
"78","Embrace","85215:85415","0.442800","0"
"79","Embrace","86375:86655","0.408125","0"
"80","Embrace","87855:87975","0.414667","0"
"81","Embrace","88295:88655","0.448500","0"
"82","Embrace","92455:92535","0.160500","0"
"83","Embrace","93215:93295","0.287500","0"
"84","Embrace","98215:98335","0.296333","0"
"85","Embrace","98695:98895","0.691667","1"
"86","Embrace","100535:100615","0.927500","1"
"87","Embrace","101735:101815","0.729500","1"
"88","Embrace","102055:102695","0.617357","1"
"89","Embrace","103095:103255","0.693800","1"
"90","Embrace","103615:104015","0.338625","0"
"91","Embrace","104575:104735","0.498600","0"
"92","Embrace","104975:105135","0.327333","0"
"93","Embrace","105775:105855","0.163000","0"
"94","Embrace","108855:108935","0.381000","0"
"95","Embrace","109215:109375","0.261000","0"
"96","Embrace","110095:110255","0.292800","0"
"97","Embrace","111095:111215","0.526000","1"
"98","Embrace","112255:112535","0.561500","1"
"99","Embrace","112695:112855","0.550500","1"
"100","Embrace","113495:113695","0.400400","0"
"101","Embrace","114655:114815","0.282600","0"
"102","Embrace","115855:115935","0.172000","0"
"103","Embrace","117695:117895","0.261000","0"
"104","Embrace","118175:118335","0.464000","0"
"105","Embrace","118615:118695","0.337000","0"
"106","Embrace","120015:120095","0.469500","0"
"107","Embrace","120255:120335","0.236000","0"
"108","Embrace","121375:121495","0.391667","0"
"109","Embrace","122175:122255","0.508667","1"
"110","Embrace","123375:123655","0.444000","0"
"111","Embrace","124455:124615","0.575500","1"
"112","Embrace","125615:125775","0.215750","0"
"113","Embrace","126255:126335","0.442500","0"
"114","Embrace","126895:127055","0.596500","1"
"115","Embrace","128575:128895","0.445000","0"
"116","Embrace","129135:129295","0.494000","0"
"117","Embrace","130815:130895","0.298000","0"
"118","Embrace","133255:133535","0.603857","1"
"119","Embrace","134215:134575","0.343222","0"
"120","Embrace","134775:134855","0.294000","0"
"121","Embrace","135855:135935","0.454667","0"
"122","Embrace","136975:137055","0.258000","0"
"123","Embrace","137175:137255","0.617000","1"
"124","Embrace","137495:137735","0.751143","1"
"125","Embrace","138015:138255","0.478167","0"
"126","Embrace","138375:138455","0.531333","1"
"127","Embrace","138775:140055","0.517731","1"
"128","Embrace","140415:140495","0.433667","0"
"129","Embrace","140975:141495","0.314846","0"
"130","Embrace","141695:141815","0.595667","1"
"131","Embrace","141935:142335","0.480125","0"
"132","Embrace","145255:145335","0.327667","0"
"133","Embrace","145815:145895","0.333000","0"
"134","Embrace","146655:146735","0.576000","1"
"135","Embrace","146895:146975","0.810000","1"
"136","Embrace","147095:147175","0.580000","1"
"137","Embrace","147295:147455","0.419200","0"
"138","Embrace","148095:148495","0.354222","0"
"139","Embrace","150335:150455","0.545000","1"
"140","Embrace","155055:155135","0.147000","0"
"141","Embrace","155335:155415","0.311667","0"
"142","Embrace","155935:156015","0.442333","0"
"143","Embrace","156175:156375","0.502000","1"
"144","Embrace","156495:156855","0.750556","1"
"145","Embrace","157255:157375","0.722000","1"
"146","Embrace","157655:158215","0.383083","0"
"147","Embrace","158695:158815","0.488000","0"
"148","Embrace","159975:160255","0.513714","1"
"149","Embrace","160455:160695","0.213200","0"
"150","Embrace","165015:165295","0.309333","0"
"151","Embrace","165535:165615","0.277000","0"
"152","Embrace","170855:170935","0.531667","1"
"153","Embrace","174375:174495","0.627000","1"
"154","Embrace","177455:177535","0.674000","1"
"155","Embrace","177695:177855","0.272000","0"
"156","Embrace","177975:178295","0.592571","1"
"157","Embrace","179975:180175","0.493800","0"
"158","Embrace","180415:180535","0.761000","1"
"159","Embrace","180775:180895","0.366000","0"
"160","Embrace","181015:181495","0.237600","0"
"161","Embrace","181655:181775","0.238333","0"
"162","Embrace","182055:182255","0.450500","0"
"163","Embrace","182375:182495","0.470333","0"
"164","Embrace","182655:182735","0.531000","1"
"165","Embrace","183095:183175","0.204000","0"
"1","CellToEar","375:615","0.163600","0"
"2","CellToEar","895:1055","0.172250","0"
"3","CellToEar","1295:1695","0.374500","0"
"4","CellToEar","1935:2015","0.237333","0"
"5","CellToEar","2375:2495","0.112667","0"
"6","CellToEar","2775:2855","0.161500","0"
