"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","655:935","0.401143","0"
"2","Embrace","1095:1215","0.410000","0"
"3","Embrace","1615:1695","0.187000","0"
"4","Embrace","3215:3735","0.215833","0"
"5","Embrace","3855:4055","0.334167","0"
"6","Embrace","4175:4735","0.301455","0"
"7","Embrace","4855:5215","0.443857","0"
"8","Embrace","7975:8055","0.479500","0"
"9","Embrace","8335:8415","0.186500","0"
"10","Embrace","8535:8615","0.371500","0"
"11","Embrace","9095:9575","0.338333","0"
"12","Embrace","11575:11655","0.534000","1"
"13","Embrace","11895:12095","0.323000","0"
"14","Embrace","14775:14855","0.415667","0"
"15","Embrace","22415:22535","0.546000","1"
"16","Embrace","22735:22815","0.523000","1"
"17","Embrace","25455:25735","0.512429","1"
"18","Embrace","27735:28095","0.431375","0"
"19","Embrace","28415:28775","0.469222","0"
"20","Embrace","29615:29735","0.247000","0"
"21","Embrace","45535:45735","0.600800","1"
"22","Embrace","45855:46095","0.347250","0"
"23","Embrace","47575:47695","0.649333","1"
"24","Embrace","52815:53535","0.332667","0"
"25","Embrace","53655:57055","0.332257","0"
"26","Embrace","57215:57295","0.383000","0"
"27","Embrace","58135:58215","0.745667","1"
"28","Embrace","58415:59535","0.566962","1"
"29","Embrace","59935:60135","0.339800","0"
"30","Embrace","60295:61135","0.481667","0"
"31","Embrace","61255:61495","0.371200","0"
"32","Embrace","61975:62175","0.264667","0"
"33","Embrace","62615:62695","0.168500","0"
"34","Embrace","66895:67495","0.469900","0"
"35","Embrace","67655:67775","0.191750","0"
"36","Embrace","67935:68095","0.327500","0"
"37","Embrace","69495:69615","0.348333","0"
"38","Embrace","70455:70535","0.281000","0"
"39","Embrace","73055:73135","0.481500","0"
"40","Embrace","73695:73775","0.157000","0"
"41","Embrace","75855:75935","0.213000","0"
"42","Embrace","76335:76495","0.428000","0"
"43","Embrace","76655:76895","0.435167","0"
"44","Embrace","77015:77455","0.343100","0"
"45","Embrace","81255:81375","0.563250","1"
"46","Embrace","81535:81735","0.528200","1"
"47","Embrace","83615:83735","0.318667","0"
"48","Embrace","85695:85775","0.195000","0"
"49","Embrace","88455:88655","0.443600","0"
"50","Embrace","89175:89415","0.492167","0"
"51","Embrace","89855:90095","0.273500","0"
"52","Embrace","90335:90655","0.263143","0"
"53","Embrace","91055:91175","0.363333","0"
"54","Embrace","92135:92655","0.249818","0"
"55","Embrace","94135:94215","0.715667","1"
"56","Embrace","94655:94735","0.595000","1"
"57","Embrace","100455:100575","0.195333","0"
"58","Embrace","100695:100815","0.155750","0"
"59","Embrace","101135:101215","0.527000","1"
"60","Embrace","117855:118215","0.359143","0"
"61","Embrace","123895:124295","0.412100","0"
"62","Embrace","126535:126655","0.205250","0"
"63","Embrace","127175:127295","0.414250","0"
"64","Embrace","128695:129055","0.551286","1"
"65","Embrace","129455:129535","0.288000","0"
"66","Embrace","133215:133335","0.320667","0"
"67","Embrace","135055:135135","0.129333","0"
"68","Embrace","135575:135895","0.153600","0"
"69","Embrace","136695:136855","0.393000","0"
"70","Embrace","137015:137135","0.549750","1"
"71","Embrace","142335:142415","0.414500","0"
"72","Embrace","162695:162775","0.606500","1"
"1","CellToEar","15:1295","0.268400","0"
"2","CellToEar","1455:5455","0.287473","0"
"3","CellToEar","5655:5975","0.440222","0"
"4","CellToEar","6135:6775","0.237357","0"
"5","CellToEar","6895:7255","0.211889","0"
"6","CellToEar","7615:8255","0.193933","0"
"7","CellToEar","8375:8895","0.307000","0"
"8","CellToEar","9015:9495","0.235500","0"
"9","CellToEar","9975:10215","0.207400","0"
"10","CellToEar","10335:10575","0.288571","0"
"11","CellToEar","11335:12175","0.284188","0"
"12","CellToEar","13055:13255","0.159600","0"
"13","CellToEar","13615:13775","0.264000","0"
"14","CellToEar","14455:14575","0.268000","0"
"15","CellToEar","14815:15015","0.250200","0"
"16","CellToEar","15295:15415","0.346750","0"
"17","CellToEar","15535:15655","0.484250","0"
"18","CellToEar","16175:16335","0.231250","0"
"19","CellToEar","16455:16655","0.405250","0"
"20","CellToEar","16815:16935","0.421000","0"
"21","CellToEar","17295:17415","0.163667","0"
"22","CellToEar","17535:17975","0.416500","0"
"23","CellToEar","18495:19055","0.409583","0"
"24","CellToEar","19415:19535","0.111000","0"
"25","CellToEar","20335:20655","0.261750","0"
"26","CellToEar","20775:21135","0.387700","0"
"27","CellToEar","22055:22255","0.217800","0"
"28","CellToEar","22415:22615","0.249200","0"
"29","CellToEar","22735:22815","0.283333","0"
"30","CellToEar","23095:23175","0.158000","0"
"31","CellToEar","23295:23415","0.486000","0"
"32","CellToEar","23535:23775","0.504714","1"
"33","CellToEar","23975:24055","0.309000","0"
"34","CellToEar","24335:24495","0.386500","0"
"35","CellToEar","24615:28175","0.368205","0"
"36","CellToEar","28295:29855","0.355325","0"
"37","CellToEar","30135:30415","0.701000","1"
"38","CellToEar","30575:30895","0.247333","0"
"39","CellToEar","31015:31535","0.490077","0"
"40","CellToEar","31655:32775","0.553000","1"
"41","CellToEar","32935:33055","0.253333","0"
"42","CellToEar","33175:33375","0.153833","0"
"43","CellToEar","33535:33975","0.203300","0"
"44","CellToEar","34135:34255","0.204500","0"
"45","CellToEar","34895:35575","0.384214","0"
"46","CellToEar","35775:36015","0.459200","0"
"47","CellToEar","37735:37855","0.153000","0"
"48","CellToEar","37975:38255","0.485750","0"
"49","CellToEar","38455:38735","0.369429","0"
"50","CellToEar","39255:39375","0.331250","0"
"51","CellToEar","39575:39655","0.262000","0"
"52","CellToEar","41775:41855","0.355333","0"
"53","CellToEar","42175:42535","0.229667","0"
"54","CellToEar","42695:42815","0.250750","0"
"55","CellToEar","43735:44055","0.302000","0"
"56","CellToEar","44375:44655","0.377000","0"
"57","CellToEar","44775:45015","0.363500","0"
"58","CellToEar","45255:46255","0.272545","0"
"59","CellToEar","46375:46935","0.437929","0"
"60","CellToEar","47455:47695","0.357857","0"
"61","CellToEar","47855:47975","0.199667","0"
"62","CellToEar","48455:48775","0.177714","0"
"63","CellToEar","48975:49295","0.228875","0"
"64","CellToEar","49495:49575","0.370000","0"
"65","CellToEar","49695:49895","0.227200","0"
"66","CellToEar","50295:50415","0.268000","0"
"67","CellToEar","51095:51215","0.244500","0"
"68","CellToEar","51575:52815","0.250538","0"
"69","CellToEar","52975:60455","0.251453","0"
"70","CellToEar","60735:62495","0.269108","0"
"71","CellToEar","62615:63015","0.258000","0"
"72","CellToEar","63335:63495","0.183000","0"
"73","CellToEar","63895:64015","0.224000","0"
"74","CellToEar","64975:65055","0.326000","0"
"75","CellToEar","65175:65615","0.304167","0"
"76","CellToEar","65735:65815","0.232000","0"
"77","CellToEar","66655:67775","0.318464","0"
"78","CellToEar","67895:68175","0.270625","0"
"79","CellToEar","68295:68655","0.741000","1"
"80","CellToEar","69135:69255","0.303000","0"
"81","CellToEar","69415:69495","0.292000","0"
"82","CellToEar","69735:70295","0.188667","0"
"83","CellToEar","70415:71375","0.233833","0"
"84","CellToEar","71535:71655","0.144000","0"
"85","CellToEar","71935:72015","0.348000","0"
"86","CellToEar","72335:73455","0.200560","0"
"87","CellToEar","74495:74895","0.182889","0"
"88","CellToEar","75015:75135","0.555333","1"
"89","CellToEar","75255:75495","0.293286","0"
"90","CellToEar","75815:76895","0.190455","0"
"91","CellToEar","77015:77415","0.195300","0"
"92","CellToEar","77895:77975","0.249000","0"
"93","CellToEar","78775:78855","0.294500","0"
"94","CellToEar","79215:79335","0.348333","0"
"95","CellToEar","79495:79655","0.209250","0"
"96","CellToEar","80455:80575","0.644000","1"
"97","CellToEar","81175:81335","0.317200","0"
"98","CellToEar","81615:81695","0.347333","0"
"99","CellToEar","83655:84095","0.336375","0"
"100","CellToEar","84375:84615","0.217167","0"
"101","CellToEar","86695:87135","0.311500","0"
"102","CellToEar","87455:87775","0.186375","0"
"103","CellToEar","88335:88455","0.141000","0"
"104","CellToEar","88575:89415","0.329000","0"
"105","CellToEar","89575:91175","0.217000","0"
"106","CellToEar","91415:92815","0.212118","0"
"107","CellToEar","92935:93095","0.273667","0"
"108","CellToEar","93255:93335","0.165333","0"
"109","CellToEar","93895:94535","0.330462","0"
"110","CellToEar","94655:95015","0.265556","0"
"111","CellToEar","95135:95295","0.165000","0"
"112","CellToEar","97215:97495","0.235800","0"
"113","CellToEar","97815:98015","0.559600","1"
"114","CellToEar","99535:99815","0.315500","0"
"115","CellToEar","100135:100255","0.191000","0"
"116","CellToEar","100455:101375","0.253238","0"
"117","CellToEar","101495:101735","0.228000","0"
"118","CellToEar","103775:104135","0.207400","0"
"119","CellToEar","105695:105975","0.367500","0"
"120","CellToEar","107295:107575","0.333714","0"
"121","CellToEar","111055:111135","0.286333","0"
"122","CellToEar","112575:112655","0.132500","0"
"123","CellToEar","114095:114775","0.264385","0"
"124","CellToEar","114975:115055","0.160500","0"
"125","CellToEar","116335:116575","0.297800","0"
"126","CellToEar","116975:117175","0.228833","0"
"127","CellToEar","117455:118135","0.284333","0"
"128","CellToEar","118255:118455","0.327400","0"
"129","CellToEar","120015:120095","0.284667","0"
"130","CellToEar","120575:120655","0.458667","0"
"131","CellToEar","121055:121175","0.205000","0"
"132","CellToEar","121335:121455","0.249667","0"
"133","CellToEar","121575:121815","0.471571","0"
"134","CellToEar","122775:123255","0.237600","0"
"135","CellToEar","123535:123615","0.113000","0"
"136","CellToEar","123775:125735","0.194047","0"
"137","CellToEar","126015:126655","0.222533","0"
"138","CellToEar","126895:127055","0.172250","0"
"139","CellToEar","127175:127295","0.131500","0"
"140","CellToEar","127495:127575","0.363667","0"
"141","CellToEar","127895:128135","0.190500","0"
"142","CellToEar","128295:128535","0.485714","0"
"143","CellToEar","128695:129055","0.316222","0"
"144","CellToEar","129295:129975","0.311625","0"
"145","CellToEar","130095:130335","0.298800","0"
"146","CellToEar","130615:131095","0.239364","0"
"147","CellToEar","132175:132255","0.169000","0"
"148","CellToEar","132375:132535","0.175250","0"
"149","CellToEar","133015:133455","0.203545","0"
"150","CellToEar","133815:134055","0.462833","0"
"151","CellToEar","134175:134295","0.256000","0"
"152","CellToEar","134815:134895","0.220000","0"
"153","CellToEar","135055:135895","0.271588","0"
"154","CellToEar","136215:137495","0.248321","0"
"155","CellToEar","137975:138095","0.244750","0"
"156","CellToEar","138215:138335","0.192750","0"
"157","CellToEar","138975:139255","0.397833","0"
"158","CellToEar","139415:139735","0.471667","0"
"159","CellToEar","140375:140495","0.194333","0"
"160","CellToEar","141095:141255","0.579250","1"
"161","CellToEar","141455:142175","0.663833","1"
"162","CellToEar","142295:142975","0.641933","1"
"163","CellToEar","143255:143415","0.143000","0"
"164","CellToEar","143815:144055","0.202000","0"
"165","CellToEar","144535:144895","0.227875","0"
"166","CellToEar","145735:145815","0.155500","0"
"167","CellToEar","146335:146655","0.557875","1"
"168","CellToEar","147175:147255","0.138500","0"
"169","CellToEar","149335:149775","0.283167","0"
"170","CellToEar","153655:154615","0.357280","0"
"171","CellToEar","154775:154895","0.153500","0"
"172","CellToEar","157455:157535","0.249500","0"
"173","CellToEar","157655:157735","0.905333","1"
"174","CellToEar","157975:158055","0.312333","0"
"175","CellToEar","158615:158695","0.225000","0"
"176","CellToEar","160415:160535","0.226667","0"
"177","CellToEar","161535:162015","0.520500","1"
"178","CellToEar","162375:162575","0.378400","0"
"179","CellToEar","162695:162775","0.214500","0"
"180","CellToEar","165895:165975","0.205000","0"
"181","CellToEar","166855:166975","0.157000","0"
"182","CellToEar","167215:167295","0.138667","0"
"183","CellToEar","167455:167735","0.372286","0"
"184","CellToEar","168015:168095","0.190667","0"
"185","CellToEar","172615:172695","0.157000","0"
"186","CellToEar","172975:173095","0.437333","0"
"187","CellToEar","176055:176335","0.326000","0"
"188","CellToEar","180375:180575","0.204600","0"
"189","CellToEar","180775:180855","0.504333","1"
"190","CellToEar","181215:181335","0.190000","0"
"191","CellToEar","181455:181535","0.148000","0"
"192","CellToEar","181855:181935","0.259333","0"
"193","CellToEar","182215:182335","0.263500","0"
"194","CellToEar","184055:184215","0.277667","0"
"195","CellToEar","184935:185215","0.330375","0"
"196","CellToEar","186135:186215","0.293333","0"
"197","CellToEar","186415:186495","0.475667","0"
"198","CellToEar","187135:187335","0.610833","1"
"199","CellToEar","187855:188175","0.590375","1"
"1","Pointing","15:215","0.683200","1"
"2","Pointing","1055:1255","0.228667","0"
"3","Pointing","1495:1775","0.549333","1"
"4","Pointing","3095:3375","0.347667","0"
"5","Pointing","3495:7175","0.288839","0"
"6","Pointing","7295:7895","0.295333","0"
"7","Pointing","8135:8255","0.219333","0"
"8","Pointing","8735:9255","0.336250","0"
"9","Pointing","9655:9815","0.210667","0"
"10","Pointing","10095:10495","0.178375","0"
"11","Pointing","10855:10975","0.310000","0"
"12","Pointing","11655:11855","0.190400","0"
"13","Pointing","11975:12095","0.153333","0"
"14","Pointing","12815:13655","0.389950","0"
"15","Pointing","13935:14095","0.313800","0"
"16","Pointing","15335:15415","0.264333","0"
"17","Pointing","17735:17975","0.696571","1"
"18","Pointing","18535:19055","0.627923","1"
"19","Pointing","20775:21095","0.422500","0"
"20","Pointing","22615:22695","0.410500","0"
"21","Pointing","22935:23615","0.848562","1"
"22","Pointing","24655:24855","0.676600","1"
"23","Pointing","25415:25575","0.153400","0"
"24","Pointing","25695:25775","0.295667","0"
"25","Pointing","25895:27255","0.568903","1"
"26","Pointing","27375:27455","0.733333","1"
"27","Pointing","27575:27775","0.511200","1"
"28","Pointing","28455:28775","0.322167","0"
"29","Pointing","28895:29735","0.340389","0"
"30","Pointing","32135:32535","0.527100","1"
"31","Pointing","33095:33735","0.576647","1"
"32","Pointing","34375:36935","0.767766","1"
"33","Pointing","45455:45535","0.535500","1"
"34","Pointing","47615:47695","0.448500","0"
"35","Pointing","48495:48575","0.400000","0"
"36","Pointing","50255:50375","0.205000","0"
"37","Pointing","51135:51215","0.282333","0"
"38","Pointing","52215:52455","0.763167","1"
"39","Pointing","52775:57295","0.356577","0"
"40","Pointing","57695:57895","0.359600","0"
"41","Pointing","58175:58495","0.302111","0"
"42","Pointing","58615:58775","0.523333","1"
"43","Pointing","58895:59775","0.450091","0"
"44","Pointing","59895:60055","0.510750","1"
"45","Pointing","60175:61295","0.377360","0"
"46","Pointing","61415:62255","0.366187","0"
"47","Pointing","62375:62695","0.315857","0"
"48","Pointing","63855:64015","0.247667","0"
"49","Pointing","65215:65575","0.554333","1"
"50","Pointing","66655:66895","0.283167","0"
"51","Pointing","67095:67575","0.263636","0"
"52","Pointing","67775:67895","0.664250","1"
"53","Pointing","69055:69295","0.266200","0"
"54","Pointing","69495:69575","0.300000","0"
"55","Pointing","69695:70135","0.719455","1"
"56","Pointing","70415:70495","0.139000","0"
"57","Pointing","70815:70975","0.381000","0"
"58","Pointing","71295:71375","0.282667","0"
"59","Pointing","71815:71975","0.218200","0"
"60","Pointing","72375:72495","0.281333","0"
"61","Pointing","72735:72855","0.570250","1"
"62","Pointing","72975:73335","0.473000","0"
"63","Pointing","74815:74895","0.219000","0"
"64","Pointing","75175:75255","0.595000","1"
"65","Pointing","75535:75695","0.524500","1"
"66","Pointing","77175:77295","0.366000","0"
"67","Pointing","77695:77775","0.348000","0"
"68","Pointing","77935:78335","0.528000","1"
"69","Pointing","78455:86855","0.685649","1"
"70","Pointing","87015:87575","0.329250","0"
"71","Pointing","87855:89135","0.559636","1"
"72","Pointing","89255:89375","0.139667","0"
"73","Pointing","89495:91935","0.462431","0"
"74","Pointing","92255:93895","0.282059","0"
"75","Pointing","94215:95455","0.447769","0"
"76","Pointing","95575:96615","0.376731","0"
"77","Pointing","97775:98175","0.293700","0"
"78","Pointing","98295:98815","0.295000","0"
"79","Pointing","98935:99135","0.286333","0"
"80","Pointing","99295:99615","0.381000","0"
"81","Pointing","100495:101295","0.315650","0"
"82","Pointing","101415:101815","0.231500","0"
"83","Pointing","102135:102255","0.302250","0"
"84","Pointing","102455:103095","0.364929","0"
"85","Pointing","104095:104455","0.434000","0"
"86","Pointing","106015:106135","0.299667","0"
"87","Pointing","106655:106735","0.367000","0"
"88","Pointing","107055:107575","0.478167","0"
"89","Pointing","111095:111215","0.403000","0"
"90","Pointing","111575:112295","0.535444","1"
"91","Pointing","118615:118855","0.429000","0"
"92","Pointing","119215:120295","0.744607","1"
"93","Pointing","121375:121455","0.135000","0"
"94","Pointing","124095:124335","0.267167","0"
"95","Pointing","124855:124935","0.171500","0"
"96","Pointing","125415:128575","0.747212","1"
"97","Pointing","128735:129695","0.648542","1"
"98","Pointing","129935:130015","0.172000","0"
"99","Pointing","130175:130255","0.158667","0"
"100","Pointing","131175:131255","0.250500","0"
"101","Pointing","133375:133495","0.206000","0"
"102","Pointing","134215:140015","0.689710","1"
"103","Pointing","142655:143095","0.392833","0"
"104","Pointing","143455:143975","0.737692","1"
"105","Pointing","145495:145775","0.711875","1"
"106","Pointing","146335:146415","0.370000","0"
"107","Pointing","147895:147975","0.156000","0"
"108","Pointing","149375:149615","0.721500","1"
"109","Pointing","150655:151055","0.556900","1"
"110","Pointing","151615:151695","0.470000","0"
"111","Pointing","151855:152855","0.741269","1"
"112","Pointing","153455:158895","0.807255","1"
"113","Pointing","160295:160415","0.177333","0"
"114","Pointing","162095:162175","0.349000","0"
"115","Pointing","165775:166015","0.381667","0"
"116","Pointing","166655:167255","0.578533","1"
"117","Pointing","167495:167575","0.475667","0"
"118","Pointing","167855:168415","0.455308","0"
"119","Pointing","169535:169695","0.139500","0"
"120","Pointing","169815:169895","0.259000","0"
"121","Pointing","170095:170215","0.807333","1"
"122","Pointing","170575:170775","0.665200","1"
"123","Pointing","170975:171615","0.842412","1"
"124","Pointing","176255:176335","0.559500","1"
"125","Pointing","184935:185055","0.492250","0"
"126","Pointing","185255:185335","0.505333","1"
