"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","25:345","0.436500","0"
"2","Embrace","945:1065","0.434333","0"
"3","Embrace","1425:1505","0.497333","0"
"4","Embrace","1705:1785","0.162500","0"
"5","Embrace","2425:3425","0.529435","1"
"6","Embrace","3545:3625","0.533667","1"
"7","Embrace","3745:3825","0.765333","1"
"8","Embrace","3945:4025","0.486667","0"
"9","Embrace","4305:4625","0.411429","0"
"10","Embrace","5545:6025","0.450818","0"
"11","Embrace","6985:7145","0.202667","0"
"12","Embrace","7345:7665","0.410625","0"
"13","Embrace","8305:8585","0.345143","0"
"14","Embrace","8825:8905","0.275500","0"
"15","Embrace","9065:9505","0.393900","0"
"16","Embrace","9665:9905","0.394429","0"
"17","Embrace","10025:10665","0.447538","0"
"18","Embrace","10945:11025","0.313000","0"
"19","Embrace","11145:11585","0.364000","0"
"20","Embrace","15785:15865","0.381667","0"
"21","Embrace","18105:18185","0.480333","0"
"22","Embrace","19145:19265","0.272750","0"
"23","Embrace","19705:19825","0.458000","0"
"24","Embrace","20545:21025","0.398615","0"
"25","Embrace","21625:21705","0.526000","1"
"26","Embrace","22425:23345","0.673364","1"
"27","Embrace","24185:24345","0.243000","0"
"28","Embrace","29345:29425","0.494667","0"
"29","Embrace","30985:31785","0.441824","0"
"30","Embrace","31945:32105","0.220800","0"
"31","Embrace","32265:32625","0.325875","0"
"32","Embrace","32825:32905","0.255500","0"
"33","Embrace","34985:35065","0.555667","1"
"34","Embrace","35625:35705","0.333000","0"
"35","Embrace","36185:36465","0.484714","0"
"36","Embrace","37065:37145","0.223000","0"
"37","Embrace","37665:37745","0.843333","1"
"38","Embrace","38265:38345","0.192667","0"
"39","Embrace","38905:39545","0.555375","1"
"40","Embrace","40505:40625","0.472000","0"
"41","Embrace","40985:41065","0.874333","1"
"42","Embrace","42625:42945","0.683500","1"
"43","Embrace","44465:44785","0.466000","0"
"44","Embrace","44905:44985","0.576000","1"
"45","Embrace","45465:45665","0.462500","0"
"46","Embrace","45865:46145","0.389143","0"
"47","Embrace","46665:46745","0.372000","0"
"48","Embrace","48545:48625","0.436000","0"
"49","Embrace","49025:49105","0.728333","1"
"50","Embrace","55265:55585","0.433667","0"
"51","Embrace","60065:60145","0.482000","0"
"52","Embrace","62065:62665","0.363429","0"
"53","Embrace","62785:63065","0.310625","0"
"54","Embrace","63185:63265","0.258333","0"
"55","Embrace","70745:70985","0.770000","1"
"56","Embrace","71705:71825","0.436500","0"
"57","Embrace","72545:72625","0.525333","1"
"58","Embrace","73105:73265","0.509667","1"
"59","Embrace","75025:75105","0.509000","1"
"60","Embrace","75225:75545","0.588857","1"
"61","Embrace","76865:77385","0.165667","0"
"62","Embrace","78105:78185","0.601333","1"
"63","Embrace","79385:79585","0.553000","1"
"64","Embrace","80305:80385","0.517333","1"
"65","Embrace","80505:80585","0.341500","0"
"66","Embrace","80985:81305","0.303833","0"
"67","Embrace","82265:82345","0.781000","1"
"68","Embrace","82465:82545","0.627667","1"
"69","Embrace","83345:83465","0.865000","1"
"70","Embrace","84785:84905","0.219333","0"
"71","Embrace","85185:85305","0.315667","0"
"72","Embrace","85945:86225","0.228667","0"
"73","Embrace","87465:87545","0.460667","0"
"74","Embrace","87985:88105","0.233667","0"
"75","Embrace","90065:90145","0.260500","0"
"76","Embrace","90465:90625","0.363200","0"
"77","Embrace","91065:91185","0.352333","0"
"78","Embrace","91345:91425","0.268333","0"
"79","Embrace","91545:91745","0.278000","0"
"80","Embrace","91985:92065","0.128500","0"
"81","Embrace","93065:93145","0.588333","1"
"82","Embrace","94265:94425","0.290000","0"
"83","Embrace","95585:95665","0.142500","0"
