"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","1105:1185","0.510333","1"
"2","Embrace","2425:2545","0.212333","0"
"3","Embrace","3225:3425","0.263500","0"
"4","Embrace","7345:7545","0.313000","0"
"5","Embrace","11025:11425","0.176636","0"
"6","Embrace","11585:11905","0.285750","0"
"7","Embrace","12065:12585","0.345636","0"
"8","Embrace","12985:13185","0.246200","0"
"9","Embrace","13425:13545","0.280667","0"
"10","Embrace","17905:18065","0.301750","0"
"11","Embrace","19705:19825","0.287500","0"
"12","Embrace","20105:20185","0.289500","0"
"13","Embrace","22265:23985","0.553146","1"
"14","Embrace","24865:24945","0.946500","1"
"15","Embrace","25985:26185","0.648400","1"
"16","Embrace","26345:27465","0.671500","1"
"17","Embrace","28425:29425","0.555957","1"
"18","Embrace","31745:31865","0.259667","0"
"19","Embrace","33145:33305","0.194500","0"
"20","Embrace","33985:34065","0.202000","0"
"21","Embrace","34345:34425","0.153000","0"
"22","Embrace","36065:36145","0.408000","0"
"23","Embrace","37705:37785","0.288500","0"
"24","Embrace","39465:39585","0.617000","1"
"25","Embrace","39905:39985","0.158500","0"
"26","Embrace","41825:41905","0.446000","0"
"27","Embrace","45825:45905","0.414333","0"
"28","Embrace","46465:46545","0.975667","1"
"29","Embrace","47305:47465","0.325250","0"
"30","Embrace","49825:50025","0.359500","0"
"31","Embrace","50585:50665","0.259667","0"
"32","Embrace","52945:53065","0.349250","0"
"33","Embrace","54145:54265","0.608500","1"
"34","Embrace","56505:56785","0.281833","0"
"35","Embrace","58145:58225","0.493500","0"
"36","Embrace","58665:58745","0.376500","0"
"37","Embrace","59905:60065","0.384000","0"
"38","Embrace","61345:61425","0.123000","0"
"39","Embrace","63785:63905","0.470000","0"
"40","Embrace","65505:65665","0.604000","1"
"41","Embrace","69825:69985","0.501400","1"
"42","Embrace","71985:72145","0.420000","0"
"43","Embrace","72705:72905","0.412000","0"
"44","Embrace","73225:73345","0.332333","0"
"45","Embrace","74025:74585","0.693133","1"
"46","Embrace","74705:75265","0.516467","1"
"47","Embrace","76105:76465","0.282000","0"
"48","Embrace","76585:77145","0.628385","1"
"49","Embrace","77265:77505","0.469600","0"
"50","Embrace","77705:77905","0.703400","1"
"51","Embrace","78025:78305","0.534875","1"
"52","Embrace","78625:78865","0.490571","0"
"53","Embrace","79025:79345","0.310625","0"
"54","Embrace","79465:80185","0.437563","0"
"55","Embrace","80745:80905","0.341000","0"
"56","Embrace","81025:82225","0.787667","1"
"57","Embrace","82385:82585","0.371800","0"
"58","Embrace","82745:83185","0.441273","0"
"59","Embrace","83665:84345","0.422125","0"
"60","Embrace","84465:84585","0.383000","0"
"61","Embrace","84745:84905","0.260000","0"
"62","Embrace","85425:85545","0.449667","0"
"63","Embrace","86065:86505","0.362182","0"
"64","Embrace","86625:86705","0.569500","1"
"65","Embrace","87105:87185","0.192000","0"
"66","Embrace","87865:88025","0.601200","1"
"67","Embrace","89265:89345","0.480000","0"
"68","Embrace","91705:91865","0.430200","0"
"69","Embrace","92785:92865","0.289000","0"
"70","Embrace","92985:93065","0.527500","1"
"71","Embrace","93225:93345","0.570000","1"
"72","Embrace","95305:95385","0.614500","1"
"73","Embrace","95785:96025","0.334833","0"
"74","Embrace","96385:96505","0.548333","1"
"75","Embrace","96825:96905","0.251000","0"
"76","Embrace","98545:98665","0.308000","0"
"77","Embrace","98785:98985","0.401600","0"
"78","Embrace","99105:99225","0.520250","1"
"79","Embrace","99545:99665","0.480333","0"
"80","Embrace","99865:100305","0.687750","1"
"81","Embrace","100665:100825","0.991200","1"
"82","Embrace","101105:101545","0.461667","0"
"83","Embrace","102585:102945","0.362333","0"
"84","Embrace","103505:103585","0.630500","1"
"85","Embrace","104625:104745","0.216333","0"
"86","Embrace","107385:107505","0.319000","0"
"87","Embrace","109065:109145","0.345500","0"
"88","Embrace","110025:110105","0.279500","0"
"89","Embrace","113585:113705","0.779000","1"
"90","Embrace","114745:114825","0.357000","0"
"91","Embrace","116265:116585","0.291000","0"
"92","Embrace","116785:116865","0.321667","0"
"93","Embrace","116985:117065","0.603000","1"
"94","Embrace","117865:117945","0.266333","0"
"95","Embrace","118785:118905","0.248333","0"
"96","Embrace","119585:119745","0.285400","0"
"97","Embrace","120425:120545","0.370333","0"
"98","Embrace","120705:120785","0.480500","0"
"99","Embrace","122025:122145","0.556667","1"
"100","Embrace","122425:122505","0.476500","0"
"101","Embrace","122625:122825","0.696500","1"
"102","Embrace","123105:123265","0.631600","1"
"103","Embrace","123425:123505","0.224000","0"
"104","Embrace","124305:124545","0.502000","1"
"105","Embrace","124665:124825","0.281600","0"
"106","Embrace","124945:125265","0.578857","1"
"107","Embrace","125825:125905","0.551500","1"
"108","Embrace","126025:126145","0.262000","0"
"109","Embrace","127065:127145","0.454667","0"
"110","Embrace","129985:130185","0.165750","0"
"111","Embrace","130745:130905","0.352800","0"
"112","Embrace","131065:132465","0.498586","0"
"113","Embrace","133425:133505","0.566000","1"
"114","Embrace","133825:133905","0.818000","1"
"115","Embrace","134345:134425","0.820000","1"
"116","Embrace","134785:134865","0.477000","0"
"117","Embrace","139905:140025","0.230000","0"
"118","Embrace","142785:143105","0.489125","0"
"119","Embrace","144345:144505","0.338500","0"
"120","Embrace","145145:145305","0.446000","0"
"121","Embrace","147225:147425","0.275800","0"
"122","Embrace","149545:149745","0.304800","0"
"123","Embrace","151425:151545","0.168250","0"
"124","Embrace","151825:151945","0.210667","0"
"125","Embrace","152065:152225","0.190500","0"
"126","Embrace","153345:153625","0.769857","1"
"127","Embrace","154345:154425","0.341000","0"
"128","Embrace","154905:155065","0.639750","1"
"129","Embrace","155505:155585","0.502500","1"
"130","Embrace","156465:156665","0.289400","0"
"131","Embrace","156825:156905","0.498500","0"
"132","Embrace","157065:157145","0.454000","0"
"133","Embrace","157265:157345","0.390500","0"
"134","Embrace","157665:158145","0.369111","0"
"135","Embrace","168905:169025","0.542667","1"
"136","Embrace","170345:170425","0.711500","1"
"137","Embrace","170945:171065","0.186000","0"
"138","Embrace","175785:175865","0.814667","1"
"139","Embrace","184345:184585","0.306400","0"
"140","Embrace","185385:185505","0.338333","0"
"141","Embrace","186345:186425","0.206000","0"
"142","Embrace","188145:188265","0.286000","0"
"1","CellToEar","105:265","0.219250","0"
"2","CellToEar","585:825","0.511400","1"
"3","CellToEar","945:1185","0.252800","0"
"4","CellToEar","1585:1665","0.206000","0"
"5","CellToEar","2345:3585","0.323897","0"
"6","CellToEar","3905:3985","0.165500","0"
"7","CellToEar","4105:4305","0.290500","0"
"8","CellToEar","4705:4865","0.225500","0"
"9","CellToEar","4985:5545","0.377846","0"
"10","CellToEar","6105:6825","0.313857","0"
"11","CellToEar","6945:7425","0.263500","0"
"12","CellToEar","7545:7665","0.157000","0"
"13","CellToEar","8105:8385","0.215833","0"
"14","CellToEar","8905:9185","0.272750","0"
"15","CellToEar","9385:9465","0.310500","0"
"16","CellToEar","9745:10105","0.244875","0"
"17","CellToEar","10305:10385","0.208000","0"
"18","CellToEar","10585:13145","0.223869","0"
"19","CellToEar","13305:13585","0.292833","0"
"20","CellToEar","13705:14545","0.202789","0"
"21","CellToEar","14745:17305","0.377921","0"
"22","CellToEar","17625:18185","0.296643","0"
"23","CellToEar","18345:20785","0.302143","0"
"24","CellToEar","20985:21065","0.360667","0"
"25","CellToEar","21185:22385","0.244630","0"
"26","CellToEar","22665:23345","0.265813","0"
"27","CellToEar","23465:23825","0.210222","0"
"28","CellToEar","24305:24425","0.344500","0"
"29","CellToEar","24985:25145","0.189250","0"
"30","CellToEar","26105:26425","0.286875","0"
"31","CellToEar","27505:27745","0.174200","0"
"32","CellToEar","27865:28025","0.142750","0"
"33","CellToEar","28385:28865","0.223545","0"
"34","CellToEar","28985:29425","0.249750","0"
"35","CellToEar","29545:30145","0.163071","0"
"36","CellToEar","30345:30425","0.155667","0"
"37","CellToEar","30785:31025","0.375400","0"
"38","CellToEar","31145:31305","0.181667","0"
"39","CellToEar","31425:31545","0.501000","1"
"40","CellToEar","31705:31785","0.214333","0"
"41","CellToEar","31905:32065","0.212000","0"
"42","CellToEar","32225:32305","0.232000","0"
"43","CellToEar","32465:32785","0.194375","0"
"44","CellToEar","33025:34785","0.269929","0"
"45","CellToEar","35025:35785","0.258833","0"
"46","CellToEar","36105:36345","0.226500","0"
"47","CellToEar","36505:37745","0.382687","0"
"48","CellToEar","38025:38545","0.345600","0"
"49","CellToEar","38705:40065","0.231077","0"
"50","CellToEar","40305:40465","0.336750","0"
"51","CellToEar","40905:41025","0.133000","0"
"52","CellToEar","41825:42145","0.186286","0"
"53","CellToEar","43025:43385","0.227571","0"
"54","CellToEar","44105:44385","0.204429","0"
"55","CellToEar","45065:45185","0.177750","0"
"56","CellToEar","45505:45585","0.217500","0"
"57","CellToEar","45785:46185","0.216000","0"
"58","CellToEar","46345:46545","0.209000","0"
"59","CellToEar","46705:47185","0.279083","0"
"60","CellToEar","47305:47505","0.302800","0"
"61","CellToEar","47945:48025","0.159000","0"
"62","CellToEar","48145:48985","0.303944","0"
"63","CellToEar","49385:49545","0.244400","0"
"64","CellToEar","49865:50385","0.213900","0"
"65","CellToEar","50505:50825","0.207000","0"
"66","CellToEar","51385:51625","0.168714","0"
"67","CellToEar","51745:51945","0.289200","0"
"68","CellToEar","52065:52545","0.201400","0"
"69","CellToEar","53025:53305","0.277000","0"
"70","CellToEar","53425:53585","0.123250","0"
"71","CellToEar","53705:53825","0.135750","0"
"72","CellToEar","54025:54305","0.224833","0"
"73","CellToEar","55225:55345","0.262750","0"
"74","CellToEar","55705:56425","0.186400","0"
"75","CellToEar","56545:56825","0.255375","0"
"76","CellToEar","56945:57145","0.381400","0"
"77","CellToEar","57625:57745","0.159667","0"
"78","CellToEar","58025:58225","0.275250","0"
"79","CellToEar","58385:58465","0.115500","0"
"80","CellToEar","58825:58985","0.120500","0"
"81","CellToEar","59105:59185","0.465500","0"
"82","CellToEar","59385:59825","0.293727","0"
"83","CellToEar","60305:60425","0.243667","0"
"84","CellToEar","61145:61225","0.160000","0"
"85","CellToEar","61545:61625","0.239667","0"
"86","CellToEar","61745:61865","0.187000","0"
"87","CellToEar","61985:62145","0.286400","0"
"88","CellToEar","62385:62745","0.307375","0"
"89","CellToEar","62865:64105","0.241464","0"
"90","CellToEar","64225:65545","0.235800","0"
"91","CellToEar","66105:66265","0.181750","0"
"92","CellToEar","66385:66745","0.443125","0"
"93","CellToEar","67625:67705","0.385500","0"
"94","CellToEar","68465:68545","0.111500","0"
"95","CellToEar","68705:68785","0.185333","0"
"96","CellToEar","68905:69945","0.210731","0"
"97","CellToEar","70625:70705","0.160500","0"
"98","CellToEar","71985:72345","0.164429","0"
"99","CellToEar","72825:72905","0.165000","0"
"100","CellToEar","73065:73305","0.172200","0"
"101","CellToEar","74025:74705","0.171000","0"
"102","CellToEar","74825:79145","0.350630","0"
"103","CellToEar","79265:79985","0.221444","0"
