"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","5:285","0.366200","0"
"2","Embrace","405:1445","0.450167","0"
"3","Embrace","1685:2605","0.280200","0"
"4","Embrace","2725:2845","0.271000","0"
"5","Embrace","2965:3165","0.230500","0"
"6","Embrace","4645:5405","0.409412","0"
"7","Embrace","5525:5845","0.264000","0"
"8","Embrace","6005:6085","0.265667","0"
"9","Embrace","6605:6965","0.368714","0"
"10","Embrace","7365:7445","0.305000","0"
"11","Embrace","7565:7885","0.444625","0"
"12","Embrace","8125:8845","0.339938","0"
"13","Embrace","9085:9885","0.345950","0"
"14","Embrace","10045:11325","0.621593","1"
"15","Embrace","11485:11885","0.569000","1"
"16","Embrace","12565:12805","0.205667","0"
"17","Embrace","12925:13005","0.230667","0"
"18","Embrace","13445:15485","0.503848","1"
"19","Embrace","15645:15765","0.227000","0"
"20","Embrace","16565:16725","0.431750","0"
"21","Embrace","17285:17485","0.402500","0"
"22","Embrace","17605:18005","0.506000","1"
"23","Embrace","18245:18405","0.603500","1"
"24","Embrace","19165:19245","0.309500","0"
"25","Embrace","19365:19485","0.454000","0"
"26","Embrace","19845:20205","0.450444","0"
"27","Embrace","21005:21085","0.301000","0"
"28","Embrace","21245:21405","0.295750","0"
"29","Embrace","21645:21765","0.392250","0"
"30","Embrace","22645:22765","0.146000","0"
"31","Embrace","22925:23045","0.687667","1"
"32","Embrace","23165:23285","0.360000","0"
"33","Embrace","23445:23685","0.282250","0"
"34","Embrace","23805:25485","0.394139","0"
"35","Embrace","25605:25685","0.338667","0"
"36","Embrace","26125:26365","0.267000","0"
"37","Embrace","26485:26565","0.225000","0"
"38","Embrace","28965:29125","0.241333","0"
"39","Embrace","30805:31045","0.527800","1"
"40","Embrace","31165:31365","0.436000","0"
"41","Embrace","31725:31805","0.175333","0"
"42","Embrace","32325:32525","0.402167","0"
"43","Embrace","32845:33205","0.502000","1"
"44","Embrace","33485:33605","0.775333","1"
"45","Embrace","34725:34885","0.333000","0"
"46","Embrace","35005:35365","0.694125","1"
"47","Embrace","35525:35685","0.471000","0"
"48","Embrace","36405:36525","0.907333","1"
"49","Embrace","37205:37365","0.217000","0"
"50","Embrace","38205:38285","0.109000","0"
"51","Embrace","38605:39045","0.295167","0"
"52","Embrace","39245:39405","0.200500","0"
"53","Embrace","39645:40365","0.643389","1"
"54","Embrace","40525:40725","0.458800","0"
"55","Embrace","40845:40925","0.217667","0"
"56","Embrace","41085:41325","0.282600","0"
"57","Embrace","41485:41565","0.187000","0"
"58","Embrace","42285:42365","0.711667","1"
"59","Embrace","43365:43565","0.250200","0"
"60","Embrace","43725:43925","0.398500","0"
"61","Embrace","44045:44125","0.412333","0"
"62","Embrace","44285:44445","0.254600","0"
"63","Embrace","44645:45245","0.791933","1"
"64","Embrace","45445:45525","0.260500","0"
"65","Embrace","46885:47165","0.417833","0"
"66","Embrace","47325:47525","0.433400","0"
"67","Embrace","47645:47725","0.131667","0"
"68","Embrace","47845:47925","0.233667","0"
"69","Embrace","48125:48205","0.560000","1"
"70","Embrace","48365:48885","0.336083","0"
"71","Embrace","49045:49925","0.365842","0"
"72","Embrace","50165:51805","0.509865","1"
"73","Embrace","51925:52445","0.479923","0"
"74","Embrace","52565:52725","0.297600","0"
"75","Embrace","52925:53085","0.331667","0"
"76","Embrace","53285:53525","0.356714","0"
"77","Embrace","53725:55045","0.384033","0"
"78","Embrace","55165:56925","0.550024","1"
"79","Embrace","57045:74245","0.436614","0"
"80","Embrace","74565:75925","0.603968","1"
"81","Embrace","76085:77045","0.469304","0"
"82","Embrace","77285:77885","0.591500","1"
"83","Embrace","78005:80885","0.615735","1"
"84","Embrace","81085:83365","0.558875","1"
"85","Embrace","83525:84285","0.457706","0"
"86","Embrace","84405:88765","0.570226","1"
"87","Embrace","89085:90205","0.415000","0"
"88","Embrace","90325:90565","0.490000","0"
"89","Embrace","90765:91005","0.657429","1"
"90","Embrace","91205:92005","0.589333","1"
"91","Embrace","92125:92965","0.516765","1"
"92","Embrace","93085:93525","0.303364","0"
"93","Embrace","93645:93725","0.607000","1"
"94","Embrace","93845:94005","0.295400","0"
"95","Embrace","94285:94485","0.340400","0"
"96","Embrace","94605:95005","0.377900","0"
"97","Embrace","95845:95965","0.529000","1"
"98","Embrace","99245:99325","0.525000","1"
"99","Embrace","101445:101525","0.341000","0"
"100","Embrace","102005:102125","0.667000","1"
"101","Embrace","102605:102765","0.400000","0"
"102","Embrace","102925:103005","0.517500","1"
"103","Embrace","104165:104365","0.314000","0"
"104","Embrace","105205:105285","0.761333","1"
"105","Embrace","105765:106245","0.770727","1"
"106","Embrace","111205:111325","0.223667","0"
"107","Embrace","112525:112605","0.265500","0"
"108","Embrace","112925:113085","0.725600","1"
"109","Embrace","113965:114045","0.505667","1"
"110","Embrace","115165:115325","0.254200","0"
"111","Embrace","117365:117485","0.613000","1"
"112","Embrace","117605:117685","0.242667","0"
"113","Embrace","118045:119285","0.506621","1"
"114","Embrace","120885:120965","0.124500","0"
"115","Embrace","121125:121285","0.184200","0"
"116","Embrace","122765:122845","0.184000","0"
"117","Embrace","122965:123085","0.781750","1"
"118","Embrace","132445:132525","0.486500","0"
"119","Embrace","133725:133805","0.576000","1"
"120","Embrace","134205:134405","0.293000","0"
"121","Embrace","134885:135045","0.609000","1"
"122","Embrace","135445:135525","0.549667","1"
"123","Embrace","135765:135845","0.268667","0"
"124","Embrace","136205:136285","0.670333","1"
"125","Embrace","137525:137685","0.414250","0"
"126","Embrace","137805:138125","0.522714","1"
"127","Embrace","138405:138685","0.674750","1"
"128","Embrace","139445:142245","0.473058","0"
"129","Embrace","142685:142925","0.565000","1"
"130","Embrace","143245:143365","0.568250","1"
"131","Embrace","144205:144285","0.272000","0"
"132","Embrace","144605:144685","0.250333","0"
"133","Embrace","148085:148165","0.724000","1"
"134","Embrace","149685:149965","0.684429","1"
"135","Embrace","152805:152965","0.520667","1"
"136","Embrace","155685:155765","0.233333","0"
"137","Embrace","155885:156005","0.493750","0"
"138","Embrace","156485:158005","0.548400","1"
"139","Embrace","158205:158325","0.460000","0"
"140","Embrace","158965:159205","0.639857","1"
"141","Embrace","159925:160205","0.256833","0"
"142","Embrace","161205:161325","0.326667","0"
"143","Embrace","162005:162165","0.702000","1"
"144","Embrace","162405:162765","0.465625","0"
"145","Embrace","162885:163005","0.430000","0"
"146","Embrace","163285:163365","0.197500","0"
"147","Embrace","164725:164925","0.270200","0"
"148","Embrace","165205:165605","0.502455","1"
"149","Embrace","165765:166445","0.584778","1"
"150","Embrace","166565:167085","0.445500","0"
"151","Embrace","167205:167645","0.341333","0"
"152","Embrace","167925:168045","0.246333","0"
"153","Embrace","168205:168445","0.582000","1"
"154","Embrace","168565:168805","0.196600","0"
"155","Embrace","169165:169365","0.391167","0"
"156","Embrace","171685:171765","0.194500","0"
"157","Embrace","171925:172005","0.262000","0"
"158","Embrace","173445:173765","0.402250","0"
"159","Embrace","174765:174925","0.357000","0"
"160","Embrace","175205:175285","0.428667","0"
"161","Embrace","175765:175965","0.696400","1"
"162","Embrace","176685:176845","0.334333","0"
"163","Embrace","177165:177485","0.588125","1"
"164","Embrace","179085:180045","0.490792","0"
"165","Embrace","180965:181045","0.800000","1"
"166","Embrace","181845:182085","0.460000","0"
"167","Embrace","182725:183085","0.353500","0"
"168","Embrace","183525:183645","0.294333","0"
"169","Embrace","184045:184165","0.584000","1"
"170","Embrace","184405:184565","0.828000","1"
"171","Embrace","184925:185005","0.240000","0"
"172","Embrace","185445:185685","0.589833","1"
"173","Embrace","187925:188005","0.406500","0"
"1","CellToEar","125:365","0.161833","0"
"2","CellToEar","525:605","0.215500","0"
"3","CellToEar","725:1405","0.227313","0"
"4","CellToEar","1525:1765","0.315333","0"
"5","CellToEar","1885:2085","0.153667","0"
"6","CellToEar","2205:2645","0.188083","0"
"7","CellToEar","2765:5845","0.239750","0"
"8","CellToEar","6405:6845","0.252333","0"
"9","CellToEar","6965:7365","0.212200","0"
"10","CellToEar","7685:7805","0.151000","0"
"11","CellToEar","7965:10125","0.262417","0"
"12","CellToEar","10285:11005","0.322000","0"
"13","CellToEar","11765:11845","0.252667","0"
"14","CellToEar","12245:12405","0.521250","1"
"15","CellToEar","12685:13005","0.317000","0"
"16","CellToEar","13685:13805","0.401667","0"
"17","CellToEar","14525:14645","0.147667","0"
"18","CellToEar","16205:16885","0.278714","0"
"19","CellToEar","17005:17125","0.211333","0"
"20","CellToEar","17725:17845","0.279000","0"
"21","CellToEar","17965:18125","0.144333","0"
"22","CellToEar","18285:18365","0.302333","0"
"23","CellToEar","18685:19005","0.249167","0"
"24","CellToEar","19125:19245","0.118250","0"
"25","CellToEar","19485:20005","0.292091","0"
"26","CellToEar","20125:20205","0.294000","0"
"27","CellToEar","20325:20445","0.206000","0"
"28","CellToEar","20765:21085","0.302750","0"
"29","CellToEar","21325:21445","0.210000","0"
"30","CellToEar","21725:21805","0.229333","0"
"31","CellToEar","22045:22245","0.247800","0"
"32","CellToEar","22645:22885","0.192500","0"
"33","CellToEar","23725:24005","0.302125","0"
"34","CellToEar","24325:25085","0.171579","0"
"35","CellToEar","25205:25685","0.333833","0"
"36","CellToEar","26165:26325","0.399400","0"
"37","CellToEar","27005:27165","0.167000","0"
"38","CellToEar","27525:27605","0.377000","0"
"39","CellToEar","27805:28325","0.178000","0"
"40","CellToEar","29045:29205","0.189333","0"
"41","CellToEar","30805:31845","0.195391","0"
"42","CellToEar","32005:32245","0.207500","0"
"43","CellToEar","32405:32485","0.216667","0"
"44","CellToEar","32845:33205","0.234111","0"
"45","CellToEar","33965:34325","0.149500","0"
"46","CellToEar","34725:34885","0.525400","1"
"47","CellToEar","35045:35125","0.706000","1"
"48","CellToEar","36125:36245","0.175667","0"
"49","CellToEar","36365:36445","0.150667","0"
"50","CellToEar","36565:37045","0.256000","0"
"51","CellToEar","37165:37845","0.279533","0"
"52","CellToEar","38005:38085","0.193000","0"
"53","CellToEar","38205:38445","0.185000","0"
"54","CellToEar","38605:42725","0.267308","0"
