"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","3075:3235","0.506250","1"
"2","Embrace","3355:3435","0.738333","1"
"3","Embrace","3555:3675","0.124250","0"
"4","Embrace","3955:4075","0.495333","0"
"5","Embrace","5555:5675","0.314500","0"
"6","Embrace","5835:6275","0.437818","0"
"7","Embrace","6475:6675","0.219750","0"
"8","Embrace","7235:7595","0.330125","0"
"9","Embrace","8555:8715","0.501250","1"
"10","Embrace","8835:8915","0.607500","1"
"11","Embrace","9475:9555","0.207500","0"
"12","Embrace","9795:9875","0.304000","0"
"13","Embrace","10315:10555","0.267200","0"
"14","Embrace","12275:12395","0.382750","0"
"15","Embrace","16395:16555","0.283000","0"
"16","Embrace","16955:17035","0.205500","0"
"17","Embrace","19835:19915","0.160500","0"
"18","Embrace","23035:23115","0.329000","0"
"19","Embrace","32635:32715","0.613500","1"
"20","Embrace","39835:39955","0.168000","0"
"21","Embrace","74355:74475","0.116333","0"
"22","Embrace","77275:77395","0.158000","0"
"23","Embrace","78155:78235","0.152000","0"
"24","Embrace","94955:95035","0.337333","0"
"25","Embrace","95595:95915","0.310400","0"
"26","Embrace","100995:101155","0.467500","0"
"27","Embrace","102995:103075","0.340000","0"
"28","Embrace","107195:107275","0.209667","0"
"29","Embrace","107435:107595","0.264000","0"
"30","Embrace","107755:107915","0.214000","0"
"31","Embrace","108075:108195","0.279500","0"
"32","Embrace","108315:108755","0.373545","0"
"33","Embrace","110955:111035","0.460333","0"
"34","Embrace","114075:114195","0.575667","1"
"35","Embrace","120675:120755","0.692333","1"
"36","Embrace","123755:123835","0.266000","0"
"37","Embrace","136635:136755","0.504000","1"
"38","Embrace","143235:143315","0.182000","0"
"39","Embrace","143635:143715","0.284000","0"
"40","Embrace","156915:156995","0.187000","0"
"41","Embrace","183435:183515","0.200000","0"
"42","Embrace","186395:186555","0.451800","0"
"1","CellToEar","2395:2555","0.179000","0"
"2","CellToEar","3355:3475","0.241000","0"
"3","CellToEar","3595:3795","0.188400","0"
"4","CellToEar","4275:4355","0.157333","0"
"5","CellToEar","4675:4755","0.170500","0"
"6","CellToEar","5835:5955","0.276750","0"
"7","CellToEar","6075:6195","0.159750","0"
"8","CellToEar","6515:6715","0.329250","0"
"9","CellToEar","6995:7475","0.182636","0"
"10","CellToEar","7595:8915","0.230750","0"
"11","CellToEar","9355:10235","0.225783","0"
"12","CellToEar","10355:10715","0.242429","0"
"13","CellToEar","11035:11235","0.163750","0"
"14","CellToEar","12915:12995","0.267333","0"
"15","CellToEar","13555:13715","0.199333","0"
"16","CellToEar","15275:15475","0.310800","0"
"17","CellToEar","15715:16475","0.386412","0"
"18","CellToEar","16675:17075","0.317200","0"
"19","CellToEar","17275:18155","0.404111","0"
"20","CellToEar","18355:18635","0.478250","0"
"21","CellToEar","18755:18835","0.414500","0"
"22","CellToEar","19155:19235","0.135000","0"
"23","CellToEar","19875:19955","0.178333","0"
"24","CellToEar","20315:20395","0.293333","0"
"25","CellToEar","20715:21035","0.156857","0"
"26","CellToEar","21395:21475","0.197667","0"
"27","CellToEar","21715:21795","0.132500","0"
"28","CellToEar","22515:22595","0.158500","0"
"29","CellToEar","22995:23115","0.211250","0"
"30","CellToEar","23235:23355","0.218667","0"
"31","CellToEar","23915:24035","0.262500","0"
"32","CellToEar","24515:24675","0.160250","0"
"33","CellToEar","25835:25915","0.173000","0"
"34","CellToEar","29155:29235","0.163500","0"
"35","CellToEar","32435:32555","0.186250","0"
"36","CellToEar","32995:33195","0.193600","0"
"37","CellToEar","33315:33475","0.215250","0"
"38","CellToEar","33595:33795","0.227200","0"
"39","CellToEar","34435:34635","0.212500","0"
"40","CellToEar","34755:34955","0.165400","0"
"41","CellToEar","35435:35595","0.302000","0"
