"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","35:355","0.512286","1"
"2","Embrace","475:595","0.469750","0"
"3","Embrace","715:1875","0.477793","0"
"4","Embrace","1995:2435","0.279200","0"
"5","Embrace","2835:2915","0.282000","0"
"6","Embrace","3035:3195","0.475500","0"
"7","Embrace","3315:3595","0.243200","0"
"8","Embrace","3795:4115","0.351625","0"
"9","Embrace","4235:4715","0.566250","1"
"10","Embrace","4875:5395","0.653000","1"
"11","Embrace","6075:6275","0.534333","1"
"12","Embrace","6755:7635","0.508550","1"
"13","Embrace","7955:8035","0.557333","1"
"14","Embrace","8275:9915","0.616289","1"
"15","Embrace","10035:11435","0.562000","1"
"16","Embrace","11755:11875","0.462333","0"
"17","Embrace","12195:12275","0.161000","0"
"18","Embrace","14675:14915","0.337333","0"
"19","Embrace","15315:15435","0.652250","1"
"20","Embrace","15635:16235","0.499231","0"
"21","Embrace","16475:16955","0.373667","0"
"22","Embrace","18155:18515","0.199444","0"
"23","Embrace","19035:19275","0.241400","0"
"24","Embrace","19515:19995","0.286818","0"
"25","Embrace","20115:20395","0.424857","0"
"26","Embrace","20515:20835","0.305111","0"
"27","Embrace","21195:21275","0.144500","0"
"28","Embrace","21835:22675","0.516579","1"
"29","Embrace","23315:23715","0.466300","0"
"30","Embrace","23835:24155","0.304000","0"
"31","Embrace","24835:24995","0.550250","1"
"32","Embrace","25835:26435","0.362625","0"
"33","Embrace","26635:26915","0.559286","1"
"34","Embrace","28235:28315","0.947000","1"
"35","Embrace","28435:29155","0.624533","1"
"36","Embrace","29275:29355","0.206500","0"
"37","Embrace","29555:29955","0.339200","0"
"38","Embrace","30155:30275","0.290500","0"
"39","Embrace","30675:30795","0.270500","0"
"40","Embrace","31035:31755","0.578222","1"
"41","Embrace","31875:33115","0.698207","1"
"42","Embrace","33235:33635","0.625700","1"
"43","Embrace","34035:34275","0.388200","0"
"44","Embrace","34395:34595","0.336600","0"
"45","Embrace","35435:38995","0.403157","0"
"46","Embrace","40195:40715","0.602615","1"
"47","Embrace","42555:43075","0.474800","0"
"48","Embrace","43195:43355","0.236667","0"
"49","Embrace","45235:45315","0.457000","0"
"50","Embrace","46075:46155","0.551667","1"
"51","Embrace","46835:47315","0.446167","0"
"52","Embrace","48835:49035","0.749200","1"
"53","Embrace","49515:49755","0.389667","0"
"54","Embrace","50075:50195","0.482250","0"
"55","Embrace","50595:50875","0.208600","0"
"56","Embrace","51955:52035","0.828000","1"
"57","Embrace","52715:56435","0.554806","1"
"58","Embrace","56835:57155","0.457333","0"
"59","Embrace","57275:57355","0.216500","0"
"60","Embrace","58355:58435","0.483667","0"
"61","Embrace","59315:59395","0.852000","1"
"62","Embrace","59875:60035","0.694400","1"
"63","Embrace","60235:60475","0.412333","0"
"64","Embrace","60635:60955","0.274556","0"
"65","Embrace","61155:61235","0.443667","0"
"66","Embrace","61355:61515","0.364750","0"
"67","Embrace","61635:62635","0.437042","0"
"68","Embrace","63195:63315","0.324750","0"
"69","Embrace","63435:63515","0.450667","0"
"70","Embrace","63675:64315","0.353625","0"
"71","Embrace","64435:64595","0.340400","0"
"72","Embrace","64875:64955","0.611333","1"
"73","Embrace","65195:65355","0.682750","1"
"74","Embrace","65795:66155","0.448667","0"
"75","Embrace","66275:66555","0.293667","0"
"76","Embrace","66715:66915","0.495800","0"
"77","Embrace","67715:67835","0.416333","0"
"78","Embrace","68195:69115","0.531682","1"
"79","Embrace","69235:69435","0.315000","0"
"80","Embrace","71475:72315","0.408111","0"
"81","Embrace","72515:73275","0.464187","0"
"82","Embrace","73555:73995","0.505375","1"
"83","Embrace","74115:74235","0.729750","1"
"84","Embrace","74355:75115","0.487529","0"
"85","Embrace","75235:75555","0.464143","0"
"86","Embrace","75675:75755","0.461000","0"
"87","Embrace","75875:76195","0.425000","0"
"88","Embrace","76315:77835","0.581531","1"
"89","Embrace","77955:78395","0.366889","0"
"90","Embrace","78515:78635","0.528667","1"
"91","Embrace","78835:79235","0.390286","0"
"92","Embrace","79795:79875","0.155000","0"
"93","Embrace","80155:80235","0.406000","0"
"94","Embrace","80435:80835","0.552500","1"
"95","Embrace","81075:81435","0.351429","0"
"96","Embrace","81555:81675","0.240667","0"
"97","Embrace","81995:85035","0.565592","1"
"98","Embrace","86115:86195","0.551000","1"
"99","Embrace","87035:87875","0.419421","0"
"100","Embrace","88035:88155","0.376667","0"
"101","Embrace","88435:88555","0.596750","1"
"102","Embrace","89875:89955","0.161000","0"
"103","Embrace","91275:91395","0.307333","0"
"104","Embrace","91795:92035","0.489000","0"
"105","Embrace","94635:94715","0.253333","0"
"106","Embrace","95195:95275","0.817333","1"
"107","Embrace","95635:95835","0.474200","0"
"108","Embrace","98635:98755","0.122333","0"
"109","Embrace","100995:101075","0.325667","0"
"110","Embrace","101395:101555","0.381000","0"
"111","Embrace","101875:102115","0.751286","1"
"112","Embrace","103195:103955","0.674632","1"
"113","Embrace","104075:104315","0.287000","0"
"114","Embrace","105235:105355","0.281250","0"
"115","Embrace","105635:105795","0.300667","0"
"116","Embrace","106155:106235","0.313000","0"
"117","Embrace","106515:106675","0.191750","0"
"118","Embrace","106795:110795","0.672980","1"
"119","Embrace","110955:111755","0.343000","0"
"120","Embrace","111995:112315","0.426375","0"
"121","Embrace","112595:112675","0.761000","1"
"122","Embrace","112955:113875","0.496478","0"
"123","Embrace","115115:115955","0.533619","1"
"1","CellToEar","315:1755","0.258033","0"
"2","CellToEar","2035:3675","0.270324","0"
"3","CellToEar","3795:3915","0.134250","0"
"4","CellToEar","4155:4235","0.482667","0"
"5","CellToEar","4395:4835","0.357182","0"
"6","CellToEar","4955:6395","0.397182","0"
"7","CellToEar","6515:6795","0.201286","0"
"8","CellToEar","6915:7035","0.226667","0"
"9","CellToEar","7195:7795","0.313187","0"
"10","CellToEar","7915:8035","0.268500","0"
"11","CellToEar","8155:8275","0.463750","0"
"12","CellToEar","8915:11075","0.228312","0"
"13","CellToEar","11195:11395","0.238800","0"
"14","CellToEar","11915:11995","0.120000","0"
"15","CellToEar","12155:13955","0.292222","0"
"16","CellToEar","14395:15115","0.452125","0"
"17","CellToEar","15235:16195","0.216600","0"
"18","CellToEar","16875:16955","0.147000","0"
"19","CellToEar","17075:17435","0.191125","0"
"20","CellToEar","18155:18315","0.200500","0"
"21","CellToEar","18475:18555","0.286667","0"
"22","CellToEar","18675:20955","0.353906","0"
"23","CellToEar","21235:21475","0.298500","0"
"24","CellToEar","21635:21995","0.310000","0"
"25","CellToEar","22155:22595","0.347167","0"
"26","CellToEar","22755:23395","0.223909","0"
"27","CellToEar","23595:23755","0.157250","0"
"28","CellToEar","24035:24155","0.297667","0"
"29","CellToEar","25355:25675","0.407375","0"
"30","CellToEar","26155:26275","0.275667","0"
"31","CellToEar","27955:28155","0.133750","0"
"32","CellToEar","28275:28355","0.255000","0"
"33","CellToEar","28635:28835","0.500000","0"
"34","CellToEar","29035:29155","0.423500","0"
"35","CellToEar","29515:29635","0.424333","0"
"36","CellToEar","29755:30035","0.600571","1"
"37","CellToEar","30755:30915","0.236500","0"
"38","CellToEar","31355:31435","0.462333","0"
"39","CellToEar","31555:31755","0.211000","0"
"40","CellToEar","31955:32235","0.329857","0"
"41","CellToEar","33355:33435","0.231500","0"
"42","CellToEar","34115:34195","0.129000","0"
"43","CellToEar","35235:35435","0.222000","0"
"44","CellToEar","35795:35915","0.141500","0"
"45","CellToEar","36035:36195","0.162250","0"
"46","CellToEar","36355:36475","0.333000","0"
"47","CellToEar","36635:36715","0.141500","0"
"48","CellToEar","36835:37635","0.223857","0"
"49","CellToEar","37915:38635","0.138857","0"
"50","CellToEar","38755:39275","0.201545","0"
"51","CellToEar","39435:40235","0.264286","0"
"52","CellToEar","40675:40835","0.132500","0"
"53","CellToEar","41555:41715","0.307250","0"
"54","CellToEar","41995:42275","0.223500","0"
"55","CellToEar","42635:42835","0.195167","0"
"56","CellToEar","43075:43355","0.230571","0"
"57","CellToEar","44915:45035","0.266750","0"
"58","CellToEar","45195:45275","0.230333","0"
"59","CellToEar","45995:46115","0.124333","0"
"60","CellToEar","47155:47475","0.168875","0"
"61","CellToEar","47755:47955","0.324000","0"
"62","CellToEar","48355:48555","0.250800","0"
"63","CellToEar","48675:49075","0.321727","0"
"64","CellToEar","49195:49835","0.353385","0"
"65","CellToEar","50075:50155","0.343000","0"
"66","CellToEar","50675:51555","0.210429","0"
"67","CellToEar","53115:53355","0.139600","0"
"68","CellToEar","53475:53555","0.169000","0"
"69","CellToEar","53835:53915","0.321500","0"
"70","CellToEar","54435:54515","0.400000","0"
"71","CellToEar","54915:55075","0.178800","0"
