"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","745:985","0.466333","0"
"2","Embrace","1545:1945","0.364000","0"
"3","Embrace","2105:2625","0.452846","0"
"4","Embrace","2745:3025","0.345500","0"
"5","Embrace","3585:3705","0.417667","0"
"6","Embrace","4225:4425","0.484000","0"
"7","Embrace","4545:4905","0.500429","1"
"8","Embrace","5025:5145","0.179750","0"
"9","Embrace","5265:6145","0.346526","0"
"10","Embrace","6425:6505","0.477667","0"
"11","Embrace","7465:7625","0.623000","1"
"12","Embrace","7945:8025","0.751500","1"
"13","Embrace","8585:8665","0.352000","0"
"14","Embrace","9425:9505","0.685500","1"
"15","Embrace","11665:11785","0.429667","0"
"16","Embrace","12225:12305","0.281000","0"
"17","Embrace","12785:13425","0.423375","0"
"18","Embrace","13585:13665","0.205333","0"
"19","Embrace","13905:13985","0.109500","0"
"20","Embrace","15305:15385","0.576667","1"
"21","Embrace","15785:15865","0.441333","0"
"22","Embrace","16425:16945","0.353077","0"
"23","Embrace","17345:17505","0.236200","0"
"24","Embrace","18305:18425","0.422000","0"
"25","Embrace","20945:21025","0.502500","1"
"26","Embrace","21225:21505","0.499857","0"
"27","Embrace","21825:22105","0.314125","0"
"28","Embrace","22225:22545","0.280125","0"
"29","Embrace","23225:23345","0.380333","0"
"30","Embrace","23505:23705","0.587500","1"
"31","Embrace","23865:24065","0.610500","1"
"32","Embrace","24185:24545","0.330200","0"
"33","Embrace","25745:27225","0.475114","0"
"34","Embrace","27785:27945","0.520500","1"
"35","Embrace","28105:28705","0.601071","1"
"36","Embrace","28825:28905","0.337333","0"
"37","Embrace","29065:29745","0.718938","1"
"38","Embrace","29865:30265","0.414000","0"
"39","Embrace","30905:31065","0.463600","0"
"40","Embrace","31385:31505","0.412667","0"
"41","Embrace","31705:32145","0.472250","0"
"42","Embrace","32265:32385","0.616333","1"
"43","Embrace","32985:33345","0.346000","0"
"44","Embrace","33465:33625","0.457500","0"
"45","Embrace","33945:34865","0.256500","0"
"46","Embrace","35585:35665","0.765667","1"
"47","Embrace","36225:36385","0.419000","0"
"48","Embrace","36745:36945","0.741800","1"
"49","Embrace","37425:38105","0.419000","0"
"50","Embrace","38425:38505","0.404500","0"
"51","Embrace","38705:38785","0.544667","1"
"52","Embrace","39345:39425","0.490000","0"
"53","Embrace","39825:40025","0.530750","1"
"54","Embrace","40425:40745","0.490875","0"
"55","Embrace","41505:41585","0.495667","0"
"56","Embrace","41745:41985","0.369000","0"
"57","Embrace","42305:42385","0.311000","0"
"58","Embrace","42545:42625","0.478333","0"
"59","Embrace","42945:43185","0.370800","0"
"60","Embrace","43305:44025","0.323313","0"
"61","Embrace","44185:44265","0.447000","0"
"62","Embrace","44385:44465","0.284333","0"
"63","Embrace","44585:47465","0.502775","1"
"64","Embrace","47785:47865","0.681667","1"
"65","Embrace","48145:48345","0.314000","0"
"66","Embrace","48465:48545","0.636000","1"
"67","Embrace","48745:49425","0.640833","1"
"68","Embrace","49545:49705","0.511200","1"
"69","Embrace","50025:50265","0.533667","1"
"70","Embrace","50385:50945","0.450154","0"
"71","Embrace","51625:52505","0.389667","0"
"72","Embrace","52825:53065","0.435143","0"
"73","Embrace","53225:53505","0.432857","0"
"74","Embrace","54865:54945","0.369000","0"
"75","Embrace","55225:55505","0.363500","0"
"76","Embrace","55625:55745","0.408250","0"
"77","Embrace","57025:59105","0.454885","0"
"78","Embrace","59225:61625","0.444655","0"
"79","Embrace","62065:62545","0.609833","1"
"80","Embrace","62705:63705","0.434333","0"
"81","Embrace","64065:64905","0.508833","1"
"82","Embrace","65105:65185","0.355000","0"
"83","Embrace","65545:65865","0.815222","1"
"84","Embrace","66385:66505","0.392000","0"
"85","Embrace","66625:66945","0.476857","0"
"86","Embrace","67905:68185","0.451000","0"
"87","Embrace","68865:69105","0.622000","1"
"88","Embrace","69585:73185","0.697111","1"
"89","Embrace","73305:73425","0.628000","1"
"90","Embrace","73985:74145","0.509250","1"
"91","Embrace","74265:75105","0.579600","1"
"92","Embrace","76225:77665","0.597861","1"
"93","Embrace","78665:78745","0.683500","1"
"94","Embrace","79465:79545","0.570000","1"
"95","Embrace","82425:82545","0.564000","1"
"96","Embrace","83105:85545","0.607133","1"
"97","Embrace","85665:85825","0.320250","0"
"98","Embrace","85945:86825","0.362913","0"
"99","Embrace","87065:88225","0.382280","0"
"100","Embrace","88345:88825","0.529917","1"
"101","Embrace","88985:90065","0.553880","1"
"102","Embrace","90185:90985","0.584056","1"
"103","Embrace","91305:91825","0.483833","0"
"104","Embrace","93345:93505","0.488000","0"
"105","Embrace","93705:94465","0.450500","0"
"106","Embrace","94745:95145","0.526800","1"
"107","Embrace","96625:96745","0.259500","0"
"108","Embrace","99945:100425","0.616273","1"
"109","Embrace","100825:100905","0.122500","0"
"110","Embrace","101425:101585","0.271000","0"
"111","Embrace","101785:101945","0.669250","1"
"112","Embrace","102225:102305","0.871667","1"
"113","Embrace","103225:103785","0.420933","0"
"114","Embrace","104065:104705","0.303733","0"
"115","Embrace","104905:105625","0.427933","0"
"116","Embrace","105945:106025","0.143500","0"
"117","Embrace","106305:106945","0.482214","0"
"118","Embrace","107105:107505","0.601250","1"
"119","Embrace","107985:111225","0.415701","0"
"120","Embrace","111945:112105","0.512000","1"
"121","Embrace","112265:112385","0.413750","0"
"122","Embrace","113385:115025","0.479763","0"
"123","Embrace","115185:116265","0.350680","0"
"124","Embrace","117145:117385","0.286400","0"
"125","Embrace","117705:118105","0.448333","0"
"126","Embrace","119225:119385","0.486600","0"
"127","Embrace","119625:119785","0.464800","0"
"128","Embrace","119945:120065","0.463000","0"
"129","Embrace","120225:120345","0.210000","0"
"130","Embrace","120545:120865","0.500625","1"
"131","Embrace","121185:121345","0.425000","0"
"132","Embrace","121905:122425","0.688154","1"
"133","Embrace","122905:123065","0.459000","0"
"134","Embrace","123945:124105","0.554200","1"
"135","Embrace","124545:124825","0.311625","0"
"136","Embrace","125505:125585","0.588667","1"
"137","Embrace","125705:126105","0.354200","0"
