"ID","EventType","Framespan","DetectionScore","DetectionDecision"
"1","Embrace","3645:3805","0.360500","0"
"2","Embrace","10885:10965","0.656667","1"
"3","Embrace","16325:16405","0.114500","0"
"4","Embrace","17125:17365","0.408333","0"
"5","Embrace","17605:17725","0.140750","0"
"6","Embrace","18765:18885","0.477000","0"
"7","Embrace","24045:24965","0.598900","1"
"8","Embrace","25405:25605","0.277800","0"
"9","Embrace","27525:27605","0.428500","0"
"10","Embrace","28205:28325","0.167333","0"
"11","Embrace","33085:33325","0.285200","0"
"12","Embrace","33525:33605","0.318000","0"
"13","Embrace","46565:46645","0.113500","0"
"14","Embrace","47925:48005","0.339500","0"
"15","Embrace","48565:48645","0.680000","1"
"16","Embrace","54205:54285","0.251667","0"
"17","Embrace","54485:54605","0.458667","0"
"18","Embrace","55685:55805","0.593500","1"
"19","Embrace","56125:56325","0.584500","1"
"20","Embrace","63645:63765","0.510750","1"
"21","Embrace","69525:69645","0.128250","0"
"22","Embrace","71365:71445","0.464000","0"
"23","Embrace","106925:107005","0.617667","1"
"24","Embrace","113245:113325","0.704000","1"
"25","Embrace","121405:121485","0.140500","0"
"26","Embrace","122885:122965","0.729000","1"
"27","Embrace","123325:123485","0.140250","0"
"28","Embrace","124165:124445","0.273167","0"
"29","Embrace","124605:124845","0.516333","1"
"30","Embrace","125325:125525","0.250500","0"
"31","Embrace","125725:125805","0.198000","0"
"32","Embrace","129005:129365","0.745000","1"
"33","Embrace","129525:129805","0.296143","0"
"34","Embrace","130005:130125","0.231500","0"
"35","Embrace","133685:133845","0.240600","0"
"36","Embrace","134885:134965","0.146000","0"
"37","Embrace","141205:141285","0.105000","0"
"38","Embrace","153405:153485","0.604667","1"
"39","Embrace","157205:157285","0.145500","0"
"40","Embrace","160805:160885","0.308000","0"
"41","Embrace","168645:168885","0.414000","0"
"42","Embrace","170885:171165","0.282667","0"
"43","Embrace","177365:177445","0.301000","0"
"44","Embrace","177885:177965","0.146000","0"
"45","Embrace","179125:179205","0.940000","1"
"46","Embrace","180245:180365","0.313667","0"
"1","CellToEar","2205:2325","0.183250","0"
"2","CellToEar","2685:2765","0.378667","0"
"3","CellToEar","3685:3765","0.190667","0"
"4","CellToEar","5645:5725","0.120500","0"
"5","CellToEar","6205:6285","0.324000","0"
"6","CellToEar","7965:8085","0.359250","0"
"7","CellToEar","8205:8285","0.263000","0"
"8","CellToEar","8405:8885","0.328769","0"
"9","CellToEar","10765:10965","0.139200","0"
"10","CellToEar","12205:12405","0.250600","0"
"11","CellToEar","13965:14085","0.156333","0"
"12","CellToEar","14925:15005","0.175000","0"
"13","CellToEar","15405:15485","0.296000","0"
"14","CellToEar","17005:17245","0.353667","0"
"15","CellToEar","17685:17805","0.181000","0"
"16","CellToEar","19605:19685","0.158000","0"
"17","CellToEar","19965:20045","0.340000","0"
"18","CellToEar","23365:23605","0.289833","0"
"19","CellToEar","23965:24405","0.201889","0"
"20","CellToEar","24525:25205","0.198813","0"
"21","CellToEar","25325:25845","0.169077","0"
"22","CellToEar","26005:26085","0.298000","0"
"23","CellToEar","26205:26445","0.133571","0"
"24","CellToEar","26565:26685","0.154250","0"
"25","CellToEar","27005:27205","0.123400","0"
"26","CellToEar","27645:27885","0.236333","0"
"27","CellToEar","28005:28725","0.141933","0"
"28","CellToEar","28845:29885","0.195667","0"
"29","CellToEar","30285:30405","0.130667","0"
"30","CellToEar","30525:31125","0.199583","0"
"31","CellToEar","31445:31885","0.235909","0"
"32","CellToEar","32045:32165","0.248000","0"
"33","CellToEar","32285:32725","0.240000","0"
"34","CellToEar","32845:33805","0.364727","0"
"35","CellToEar","35085:35285","0.146000","0"
"36","CellToEar","35525:35605","0.442500","0"
"37","CellToEar","35805:35885","0.287000","0"
"38","CellToEar","36725:37005","0.212286","0"
"39","CellToEar","37325:37405","0.135000","0"
"40","CellToEar","38445:38525","0.139667","0"
"41","CellToEar","40285:40445","0.210400","0"
"42","CellToEar","43685:43805","0.201000","0"
"43","CellToEar","44805:45005","0.319667","0"
"44","CellToEar","45165:45485","0.272375","0"
"45","CellToEar","45605:45725","0.139000","0"
"46","CellToEar","45845:46285","0.467100","0"
"47","CellToEar","49045:49445","0.197125","0"
"48","CellToEar","51165:51245","0.173000","0"
"49","CellToEar","51365:51765","0.235875","0"
"50","CellToEar","52285:52405","0.130333","0"
"51","CellToEar","52525:52845","0.155000","0"
"52","CellToEar","53165:54885","0.206059","0"
"53","CellToEar","55005:55165","0.155000","0"
"54","CellToEar","55685:55965","0.169667","0"
"55","CellToEar","56205:56325","0.164750","0"
"56","CellToEar","56485:56725","0.167600","0"
"57","CellToEar","57085:57325","0.175800","0"
"58","CellToEar","57845:58005","0.187750","0"
"59","CellToEar","59045:59125","0.201667","0"
"60","CellToEar","59605:59725","0.185333","0"
"61","CellToEar","60165:60325","0.269600","0"
"62","CellToEar","60605:60725","0.171750","0"
"63","CellToEar","60925:61045","0.194667","0"
"64","CellToEar","62805:63085","0.228167","0"
"65","CellToEar","64405:64485","0.127000","0"
